bank,label,snes_addr,xref_count,xrefs,text_preview
B8,DATA16_B884A8,B884A8,1,src/code_banks/bank_83.asm:3780: dl DATA16_B884A8                     ;B884A8;1b2,I guess I've got to be old  enough to be able to see my great grandchild.
B8,DATA16_B8853C,B8853C,1,src/code_banks/bank_83.asm:3781: dl DATA16_B8853C                     ;B8853C;1b3,Waah-waah...
B8,DATA16_B88556,B88556,1,src/code_banks/bank_83.asm:3782: dl DATA16_B88556                     ;B88556;1b4,Ho-ho-ho...It's a very      healthy baby boy.
B8,DATA16_B885B2,B885B2,1,src/code_banks/bank_83.asm:3783: dl DATA16_B885B2                     ;B885B2;1b5,"Great,"
B8,DATA16_B885C0,B885C0,1,src/code_banks/bank_83.asm:3784: dl DATA16_B885C0                     ;B885C0;1b6,Phew...I haven't been this  nervous for years.
B8,DATA16_B8861E,B8861E,1,src/code_banks/bank_83.asm:3785: dl DATA16_B8861E                     ;B8861E;1b7,Yes: he looks like Nina.    Well...but he has your eyes:maybe.
B8,DATA16_B8869C,B8869C,1,src/code_banks/bank_83.asm:3786: dl DATA16_B8869C                     ;B8869C;1b8,It reminds me of when Nina  was born.
B8,DATA16_B886E8,B886E8,1,src/code_banks/bank_83.asm:3787: dl DATA16_B886E8                     ;B886E8;1b9,It reminds me of when Eve   was born.
B8,DATA16_B88734,B88734,1,src/code_banks/bank_83.asm:3788: dl DATA16_B88734                     ;B88734;1ba,Darling: please name him.
B8,DATA16_B88768,B88768,1,src/code_banks/bank_83.asm:3789: dl DATA16_B88768                     ;B88768;1bb,Thank you: honey. I'm so    happy.
B8,DATA16_B887AE,B887AE,1,src/code_banks/bank_83.asm:3790: dl DATA16_B887AE                     ;B887AE;1bc, <CTRL_FFFD>jq:<CTRL_FFFC>cm<CTRL_FFFD>cr of <CTRL_FFFD>gs.   Our baby was born.
B8,DATA16_B88800,B88800,1,src/code_banks/bank_83.asm:3791: dl DATA16_B88800                     ;B88800;1bd,What? Present? I'm so glad  that you remembered the     anniversary.
B8,DATA16_B8888A,B8888A,1,src/code_banks/bank_83.asm:3792: dl DATA16_B8888A                     ;B8888A;1be,La-la-la
B8,DATA16_B8889C,B8889C,1,src/code_banks/bank_83.asm:3793: dl DATA16_B8889C                     ;B8889C;1bf, <CTRL_FFFD>jt:<CTRL_FFFC>cn<CTRL_FFFD>cu of <CTRL_FFFD>gv.   We got married today.
B8,DATA16_B888F4,B888F4,1,src/code_banks/bank_83.asm:3794: dl DATA16_B888F4                     ;B888F4;1c0,Dah...
B8,DATA16_B88902,B88902,1,src/code_banks/bank_83.asm:3795: dl DATA16_B88902                     ;B88902;1c1,Da-da...
B8,DATA16_B88914,B88914,1,src/code_banks/bank_83.asm:3796: dl DATA16_B88914                     ;B88914;1c2,Boo-boo...
B8,DATA16_B8892A,B8892A,1,src/code_banks/bank_83.asm:3797: dl DATA16_B8892A                     ;B8892A;1c3,"This is ""Blue feather of    happiness.""Well:happiness   is different for each / one though.                 Right now: it's only <CTRL_B3><CTRL_B2><CTRL_B2><CTRL_B2>G, /  Buy it   "
B8,DATA16_B88AC4,B88AC4,1,src/code_banks/bank_83.asm:3798: dl DATA16_B88AC4                     ;B88AC4;1c4,"God bless you,"
B8,DATA16_B88AE2,B88AE2,1,src/code_banks/bank_83.asm:3799: dl DATA16_B88AE2                     ;B88AE2;1c5,Yes: you should consider    it many times because it a  big choice of life.
B8,DATA16_B88B7A,B88B7A,1,src/code_banks/bank_83.asm:3800: dl DATA16_B88B7A                     ;B88B7A;1c6,Don't be silly:I'm married.
B8,DATA16_B88BB2,B88BB2,1,src/code_banks/bank_83.asm:3801: dl DATA16_B88BB2                     ;B88BB2;1c7,Who are you playing a joke  on:young man?
B8,DATA16_B88C06,B88C06,1,src/code_banks/bank_83.asm:3802: dl DATA16_B88C06                     ;B88C06;1c8,"That's it, Come on,"
B8,DATA16_B88C2E,B88C2E,1,src/code_banks/bank_83.asm:3803: dl DATA16_B88C2E                     ;B88C2E;1c9,Hey: you are giving it to a wrong person.
B8,DATA16_B88C82,B88C82,1,src/code_banks/bank_83.asm:3804: dl DATA16_B88C82                     ;B88C82;1ca,You have to give it to the  girl you love: OK? To the   girl you want to marry.
B8,DATA16_B88D22,B88D22,1,src/code_banks/bank_83.asm:3805: dl DATA16_B88D22                     ;B88D22;1cb,"Wow:the blue feather,       Show it to me."
B8,DATA16_B88D78,B88D78,1,src/code_banks/bank_83.asm:3806: dl DATA16_B88D78                     ;B88D78;1cc,Good morning. Please excuse me for bothering you so     early in the morning / but have you seen Maria?    When I woke up:her bed was  empty. Oh Lord:now that / she's not here:then
B8,DATA16_B88F60,B88F60,1,src/code_banks/bank_83.asm:3807: dl DATA16_B88F60                     ;B88F60;1cd,"Oh:Maria, Your dad was      wrong.Please:please come    back to me,"
B8,DATA16_B88FE8,B88FE8,1,src/code_banks/bank_83.asm:3808: dl DATA16_B88FE8                     ;B88FE8;1ce,She is usually a quiet girl but...reason? ho-ho-ho:     it's her father's / fault.I'm sorry to trouble  you.But please look         for her.
B8,DATA16_B890FE,B890FE,1,src/code_banks/bank_83.asm:3809: dl DATA16_B890FE                     ;B890FE;1cf,It seems Maria and her      father argued over you.
B8,DATA16_B89166,B89166,1,src/code_banks/bank_83.asm:3810: dl DATA16_B89166                     ;B89166;1d0,I think Maria went up to themountain.She said she       wanted to go there alone.
B8,DATA16_B8920A,B8920A,1,src/code_banks/bank_83.asm:3811: dl DATA16_B8920A                     ;B8920A;1d1,Where did Maria go? She wentto...exactly northeast.     You see a pond there.
B8,DATA16_B892A6,B892A6,1,src/code_banks/bank_83.asm:3812: dl DATA16_B892A6                     ;B892A6;1d2,Don't rush.How about        praying for a while?
B8,DATA16_B89308,B89308,1,src/code_banks/bank_83.asm:3813: dl DATA16_B89308                     ;B89308;1d3,Hello.A girl? No: I haven't seen any.
B8,DATA16_B89354,B89354,1,src/code_banks/bank_83.asm:3814: dl DATA16_B89354                     ;B89354;1d4,Hi.What do you want today?  What? Are you looking for   a girl?
B8,DATA16_B893D4,B893D4,1,src/code_banks/bank_83.asm:3815: dl DATA16_B893D4                     ;B893D4;1d5,Uumm:n-no:I don't know.     I sure don't know:really.   She's not hiding behind / the bed.
B8,DATA16_B89486,B89486,1,src/code_banks/bank_83.asm:3816: dl DATA16_B89486                     ;B89486;1d6,I'm sorry..I'm...going home.Hey:thank you.
B8,DATA16_B894DC,B894DC,1,src/code_banks/bank_83.asm:3817: dl DATA16_B894DC                     ;B894DC;1d7,What's going on here:hey:   you?
B8,DATA16_B8951E,B8951E,1,src/code_banks/bank_83.asm:3818: dl DATA16_B8951E                     ;B8951E;1d8,Ho-ho-ho:Maria is in the    back room. She is my        daughter. / She does the same thing as  me. She's just a little     sulky.
B8,DATA16_B89620,B89620,1,src/code_banks/bank_83.asm:3819: dl DATA16_B89620                     ;B89620;1d9,"How rude,"
B8,DATA16_B89634,B89634,1,src/code_banks/bank_83.asm:3820: dl DATA16_B89634                     ;B89634;1da,I don't like this smell so  much.
B8,DATA16_B89678,B89678,1,src/code_banks/bank_83.asm:3821: dl DATA16_B89678                     ;B89678;1db,Hey:have you seen my        weather-cock?               The one on the top of / my roof.                    It was blown away by the    strong wind last night. / I suppose it came 
B8,DATA16_B8983E,B8983E,1,src/code_banks/bank_83.asm:3822: dl DATA16_B8983E                     ;B8983E;1dc,I made that weather-cock formy wife.so it's just like a memento for Ann. / She's usually cheerful but  now she's so depressed.
B8,DATA16_B89938,B89938,1,src/code_banks/bank_83.asm:3823: dl DATA16_B89938                     ;B89938;1dd,"The Direction in which the  weather-cock went to?       Somewhere you can keep / away from the rain.And the  key word is chicken,"
B8,DATA16_B89A38,B89A38,1,src/code_banks/bank_83.asm:3824: dl DATA16_B89A38                     ;B89A38;1de,You can't find it...aha...
B8,DATA16_B89A6E,B89A6E,1,src/code_banks/bank_83.asm:3825: dl DATA16_B89A6E                     ;B89A6E;1df,She came back home in such ahurry:went into her room    right away: and still / stays there.
B8,DATA16_B89B24,B89B24,1,src/code_banks/bank_83.asm:3826: dl DATA16_B89B24                     ;B89B24;1e0,"That's a tradition in this  area called ""Blue feather ofhappiness."" / Use it when you make a      marriage proposal to        someone."
B8,DATA16_B89C2E,B89C2E,1,src/code_banks/bank_83.asm:3827: dl DATA16_B89C2E                     ;B89C2E;1e1,"I'm not hanging on to my    memory but it's so precious for me. / ....Thank you,"
B8,DATA16_B89CCC,B89CCC,1,src/code_banks/bank_83.asm:3828: dl DATA16_B89CCC                     ;B89CCC;1e2,"How nice the young people   are, Yes:I want her to be   cheerful all the time. Sure."
B8,DATA16_B89D76,B89D76,1,src/code_banks/bank_83.asm:3829: dl DATA16_B89D76                     ;B89D76;1e3,"Nina hasn't been back since she went to the mountain to find a herb. / Please look for her,"
B8,DATA16_B89E2A,B89E2A,1,src/code_banks/bank_83.asm:3830: dl DATA16_B89E2A                     ;B89E2A;1e4,Her Dad is out taking care  of her mother.
B8,DATA16_B89E80,B89E80,1,src/code_banks/bank_83.asm:3831: dl DATA16_B89E80                     ;B89E80;1e5,.....Herb.... A grass with  a tiny little white         flower...
B8,DATA16_B89F04,B89F04,1,src/code_banks/bank_83.asm:3832: dl DATA16_B89F04                     ;B89F04;1e6,Mmmm:a girl fell down in a  dark: small place. Go get   her right away before / it's too late.
B8,DATA16_B89FBE,B89FBE,1,src/code_banks/bank_83.asm:3833: dl DATA16_B89FBE                     ;B89FBE;1e7,...Thank you.Good.Mom will  be better with this.
B8,DATA16_B8A020,B8A020,1,src/code_banks/bank_83.asm:3834: dl DATA16_B8A020                     ;B8A020;1e8,....No:I can't move any     more.
B8,DATA16_B8A064,B8A064,1,src/code_banks/bank_83.asm:3835: dl DATA16_B8A064                     ;B8A064;1e9,Heh-heh:Nina always wants   to make up to everyone so   it must be hard for you / to take care of her.
B8,DATA16_B8A12E,B8A12E,1,src/code_banks/bank_83.asm:3836: dl DATA16_B8A12E                     ;B8A12E;1ea,What have you done this     time? They all are pretty   angry.
B8,DATA16_B8A1AC,B8A1AC,1,src/code_banks/bank_83.asm:3837: dl DATA16_B8A1AC                     ;B8A1AC;1eb,My P-chan is gone. If you   see her: please let me know.Promise me.
B8,DATA16_B8A234,B8A234,1,src/code_banks/bank_83.asm:3838: dl DATA16_B8A234                     ;B8A234;1ec,Recently a cute customer    came here.
B8,DATA16_B8A282,B8A282,1,src/code_banks/bank_83.asm:3839: dl DATA16_B8A282                     ;B8A282;1ed,Ellen's bird flew away so   she is pretty depressed.
B8,DATA16_B8A2EC,B8A2EC,1,src/code_banks/bank_83.asm:3840: dl DATA16_B8A2EC                     ;B8A2EC;1ee,Aha...
B8,DATA16_B8A2FA,B8A2FA,1,src/code_banks/bank_83.asm:3841: dl DATA16_B8A2FA                     ;B8A2FA;1ef,Which direction did the bluebird go? Well:I think I     saw it flying up towards / the mountain.
B8,DATA16_B8A3B8,B8A3B8,1,src/code_banks/bank_83.asm:3842: dl DATA16_B8A3B8                     ;B8A3B8;1f0,Ellen depends on you:       doesn't she?                Look after her.
B8,DATA16_B8A448,B8A448,1,src/code_banks/bank_83.asm:3843: dl DATA16_B8A448                     ;B8A448;1f1,I'm sorry...I'm OK now.     I was ....always...cheered  up and never thought / of P-chan.                  She's free now...good bye:  P-chan...take care...thank / you for everythi
B8,DATA16_B8A5DA,B8A5DA,1,src/code_banks/bank_83.asm:3844: dl DATA16_B8A5DA                     ;B8A5DA;1f2,Thank you for looking for mybird.
B8,DATA16_B8A61E,B8A61E,1,src/code_banks/bank_83.asm:3845: dl DATA16_B8A61E                     ;B8A61E;1f3,...You recently....no:      nothing...
B8,DATA16_B8A66C,B8A66C,1,src/code_banks/bank_83.asm:3846: dl DATA16_B8A66C                     ;B8A66C;1f4,"...What? I'm very busy,"
B8,DATA16_B8A69C,B8A69C,1,src/code_banks/bank_83.asm:3847: dl DATA16_B8A69C                     ;B8A69C;1f5,"Good God, The old hunter is locked in the cave,"
B8,DATA16_B8A6FC,B8A6FC,1,src/code_banks/bank_83.asm:3848: dl DATA16_B8A6FC                     ;B8A6FC;1f6,"Please:help my grandpa,"
B8,DATA16_B8A72C,B8A72C,1,src/code_banks/bank_83.asm:3849: dl DATA16_B8A72C                     ;B8A72C;1f7,We've got to save him as    soon as possible.
B8,DATA16_B8A788,B8A788,1,src/code_banks/bank_83.asm:3850: dl DATA16_B8A788                     ;B8A788;1f8,We can't go forward because the inside of the cave has  collapsed.
B8,DATA16_B8A80E,B8A80E,1,src/code_banks/bank_83.asm:3851: dl DATA16_B8A80E                     ;B8A80E;1f9,"So glad:you made it, He's a promising young man."
B8,DATA16_B8A870,B8A870,1,src/code_banks/bank_83.asm:3852: dl DATA16_B8A870                     ;B8A870;1fa,"Have you got a hammer?      Hammer,?"
B8,DATA16_B8A8BA,B8A8BA,1,src/code_banks/bank_83.asm:3853: dl DATA16_B8A8BA                     ;B8A8BA;1fb,Who? Eve? They say your     grandfather was in trouble  in the mountain so / they are still over there.
B8,DATA16_B8A986,B8A986,1,src/code_banks/bank_83.asm:3854: dl DATA16_B8A986                     ;B8A986;1fc,Groan...ouch... It's you... Phew:I'm too old now...     If something happens to me: / look after Eve.
B8,DATA16_B8AA4E,B8AA4E,1,src/code_banks/bank_83.asm:3855: dl DATA16_B8AA4E                     ;B8AA4E;1fd,"Grandpa, ...I am .So glad tosee that you are alright."
B8,DATA16_B8AABA,B8AABA,1,src/code_banks/bank_83.asm:3856: dl DATA16_B8AABA                     ;B8AABA;1fe,I could have gotten out of  there by myself.
B8,DATA16_B8AB14,B8AB14,1,src/code_banks/bank_83.asm:3857: dl DATA16_B8AB14                     ;B8AB14;1ff,Grandpa...you scared me to  death.....Please don't be   unreasonable any more. / ....Come down to the town.
B8,DATA16_B8ABE8,B8ABE8,1,src/code_banks/bank_83.asm:3858: dl DATA16_B8ABE8                     ;B8ABE8;200,Thank you.
B8,DATA16_B8ABFE,B8ABFE,1,src/code_banks/bank_83.asm:3859: dl DATA16_B8ABFE                     ;B8ABFE;201,Well:the Flower Festival is tomorrow.The whole town is  covered with the good / smell of flowers. Everybody:let's get together at the   public square at <CTRL_B5> o'clock.
B8,DATA16_B8AD42,B8AD42,1,src/code_banks/bank_83.asm:3860: dl DATA16_B8AD42                     ;B8AD42;202,The flower festival is...   once upon a time...         The Goddess of Land was / trying to cheer up a girl   who had lost her boyfriend  She made the flowers / bloom for the first
B8,DATA16_B8AF26,B8AF26,1,src/code_banks/bank_83.asm:3861: dl DATA16_B8AF26                     ;B8AF26;203,We'll be selling wonderful  things at the festival      tomorrow so look forward / to it.
B8,DATA16_B8AFD6,B8AFD6,1,src/code_banks/bank_83.asm:3862: dl DATA16_B8AFD6                     ;B8AFD6;204,I'm really giving her a     present this year.
B8,DATA16_B8B034,B8B034,1,src/code_banks/bank_83.asm:3863: dl DATA16_B8B034                     ;B8B034;205,God has taught us that the  heart is for appreciating   flowers and to being / open and relaxed.
B8,DATA16_B8B0F2,B8B0F2,1,src/code_banks/bank_83.asm:3864: dl DATA16_B8B0F2                     ;B8B0F2;206,It's the Flower Festival    tomorrow. It also celebrate the spring to come.
B8,DATA16_B8B18A,B8B18A,1,src/code_banks/bank_83.asm:3865: dl DATA16_B8B18A                     ;B8B18A;207,It's the Flower Festival    tomorrow.It's good to relax once in a while.
B8,DATA16_B8B21C,B8B21C,1,src/code_banks/bank_83.asm:3866: dl DATA16_B8B21C                     ;B8B21C;208,It's the Flower Festival    tomorrow.I love it the best of all the festivals.
B8,DATA16_B8B2B8,B8B2B8,1,src/code_banks/bank_83.asm:3867: dl DATA16_B8B2B8                     ;B8B2B8;209,Don't buy all that unusual  stuff at the festival.
B8,DATA16_B8B31E,B8B31E,1,src/code_banks/bank_83.asm:3868: dl DATA16_B8B31E                     ;B8B31E;20a,Heh:I love festivals.I am   Looking forward to it.
B8,DATA16_B8B384,B8B384,1,src/code_banks/bank_83.asm:3869: dl DATA16_B8B384                     ;B8B384;20b,No one has to go to the     festival but please join us tomorrow.
B8,DATA16_B8B408,B8B408,1,src/code_banks/bank_83.asm:3870: dl DATA16_B8B408                     ;B8B408;20c,We are selling bottles of   some wonderful perfume      toda
B8,DATA16_B8B480,B8B480,0,,y. / Please pick up what you     like.
B8,DATA16_B8B4CA,B8B4CA,1,src/code_banks/bank_83.asm:3871: dl DATA16_B8B4CA                     ;B8B4CA;20d,"That's made of ""Rose""       flowers.Smells sweet and    romantic:doesn't it? / It costs <CTRL_B3><CTRL_B2><CTRL_B2><CTRL_B2>G Do you       want it? /  Yes                         N"
B8,DATA16_B8B63C,B8B63C,1,src/code_banks/bank_83.asm:3872: dl DATA16_B8B63C                     ;B8B63C;20e,"It's made of ""Lilac""        flowers. Its fragrance is   mild and elegant: isn't it? / It costs <CTRL_B3><CTRL_B2><CTRL_B2><CTRL_B2>G. Do you want to buy it? /  Yes                 "
B8,DATA16_B8B7C0,B8B7C0,1,src/code_banks/bank_83.asm:3873: dl DATA16_B8B7C0                     ;B8B7C0;20f,"It's made of ""Violet""       flowers.Its fragrance makes you feel refreshed. / It's <CTRL_B3><CTRL_B2><CTRL_B2><CTRL_B2>G. Do you want to  buy it? /  Yes                         No "
B8,DATA16_B8B92E,B8B92E,1,src/code_banks/bank_83.asm:3874: dl DATA16_B8B92E                     ;B8B92E;210,Thank you very much.        Please be careful not to    drop and break it.
B8,DATA16_B8B9C4,B8B9C4,1,src/code_banks/bank_83.asm:3875: dl DATA16_B8B9C4                     ;B8B9C4;211,I see.I'm a little          disappointed.
B8,DATA16_B8BA18,B8BA18,1,src/code_banks/bank_83.asm:3876: dl DATA16_B8BA18                     ;B8BA18;212,Wow:thanks a lot. Mmmm:it   smells so good.
B8,DATA16_B8BA70,B8BA70,1,src/code_banks/bank_83.asm:3877: dl DATA16_B8BA70                     ;B8BA70;213,Oh no:Mister:you don't      have enough money.
B8,DATA16_B8BACE,B8BACE,1,src/code_banks/bank_83.asm:3878: dl DATA16_B8BACE                     ;B8BACE;214,"I have a very rare product  this time. It's said to be  truly the only / one of its kind in the      world...It's called ""seed ofsnow flower."" / It costs <CTRL_B4><CTRL_B2><CTRL_B2"
B8,DATA16_B8BCDC,B8BCDC,1,src/code_banks/bank_83.asm:3879: dl DATA16_B8BCDC                     ;B8BCDC;215,Well:I'll deliver it to     your shed.Use it in winter  at the mountain top.
