bank,label,snes_addr,pc_offset,usa_word_count,br_word_count,changed,usa_text,br_text
B7,DATA16_B7DBCA,B7DBCA,0x1BDBCA,63,63,True,It's the way back. It's     connected to the world here below.,Esse é o caminho de volta. Éligado ao mundo aqui em     baixo.
B7,DATA16_B7DC48,B7DC48,0x1BDC48,65,65,True,Good Lord: what's happening here? Hey: Is your place    alright?,Bom Senhor: o que está há-  vendo aqui? Tudo bem com seulugar?
B7,DATA16_B7DCCA,B7DCCA,0x1BDCCA,50,50,True,They say a hurricane is     coming here tomorrow.,Dizem que um furacão está   vindo pra cá amanhã.
B7,DATA16_B7DD2E,B7DD2E,0x1BDD2E,54,54,True,The wind is blowing harder  and that makes me scared.,O vento está soprando com   força: e isso me assusta.
B7,DATA16_B7DD9A,B7DD9A,0x1BDD9A,83,83,True,Oh well: the sky looks      threatening. We'll probably have a hurricane tomorrow.,Bem: o céu parece ameaçador.Provavelmente teremos um    furacão amanhã.
B7,DATA16_B7DE40,B7DE40,0x1BDE40,85,85,True,I don't know why but I get  excited when something like a hurricane comes.Don't you?,Não sei porque: mas fico    excitada quando algo como umfuracão vem. Você não?
B7,DATA16_B7DEEA,B7DEEA,0x1BDEEA,68,68,True,The wind is blowing harder  now. I don't like           hurricanes.,O vendo está soprando forte agora. Eu não gosto de      furacões.
B7,DATA16_B7DF72,B7DF72,0x1BDF72,70,70,True,Rain is OK but not          hurricane. Because it blows flowers away.,Chuva tudo bem: mas não um  furacão. Porque ele leva  asflores embora
B7,DATA16_B7DFFE,B7DFFE,0x1BDFFE,81,81,True,You'd better pray to God    that there is no damage fromthe hurricane. Trust me.,Melhor você orar a Deus paraque o furacão não cause     danos. Confie em mim.
B7,DATA16_B7E0A0,B7E0A0,0x1BE0A0,122,122,True,"Hey:son:the hurricane is    getting near. Have you put  your livestock in the pen?
 Sure                        I Forgot<CHOICE_OR_WAIT>c","Ei: filho: o furacão está seaproximando. Você colocou   seus animais no curral?
 Claro                       Esqueci <CHOICE_OR_WAIT>c"
B7,DATA16_B7E194,B7E194,0x1BE194,43,43,True,You know what to do even if you are young.,Você sabe o que fazer mesmo sendo jovem.
B7,DATA16_B7E1EA,B7E1EA,0x1BE1EA,86,86,True,"Are you an idiot? What are  you doing here? Go home and put them in the
penright now.","Você é idiota? O que está   fazendo aqui? Vá para casa ecoloque-os no
curral agora."
B7,DATA16_B7E296,B7E296,0x1BE296,77,77,True,What are you hanging around here for? Don't you know a  hurricane is coming?,O que você está fazendo por aqui? Você não sabe que tem um furacão vindo?
B7,DATA16_B7E330,B7E330,0x1BE330,83,83,True,Have you put the livestock  in the pen? Let's lock the  doors later and go to bed.,Você colocou os animais no  curral? Vamos trancar as    portas depois e ir dormir.
B7,DATA16_B7E3D6,B7E3D6,0x1BE3D6,35,35,True,It's impossible to go out   today.,É impossível ir lá fora     hoje.
B7,DATA16_B7E41C,B7E41C,0x1BE41C,67,67,True,Thank God that there was    only slight damage from the hurricane.,Graças a Deus o furacão     causou apenas danos pequenos
B7,DATA16_B7E4A2,B7E4A2,0x1BE4A2,57,57,True,I think the precious        weather-cock was blown away.,Eu acho que o precioso galo do tempo foi levado embora.
B7,DATA16_B7E514,B7E514,0x1BE514,28,28,True,I'm glad everybody is fine.,Que bom que estão todos bem
B7,DATA16_B7E54C,B7E54C,0x1BE54C,23,23,True,Is your ranch alright?,Tudo bem com o rancho?
B7,DATA16_B7E57A,B7E57A,0x1BE57A,40,40,True,That was awful. Yes: ours   is alright.,Foi terrível. Sim: o nosso  está bem.
B7,DATA16_B7E5CA,B7E5CA,0x1BE5CA,75,75,True,Let's look around the ranch.There will be trouble if thefences are broken.,Dê uma olhada no rancho. Se as cercas quebraram: haverá problemas.
B7,DATA16_B7E660,B7E660,0x1BE660,90,90,True,"The earthquake last night   registered <$00B6> on the richter scale.
The damage is not serious.","O terremoto dessa noite deu <$00B6> pontos na escala richter.
O dano não foi sério."
B7,DATA16_B7E714,B7E714,0x1BE714,39,39,True,You'd better inspect here   and there.,Melhor inspecionar aqui e   ali.
B7,DATA16_B7E762,B7E762,0x1BE762,48,48,True,What? An earthquake?        I didn't notice it.,Quê? Um terremoto?          Eu não sabia.
B7,DATA16_B7E7C2,B7E7C2,0x1BE7C2,127,127,True,"I wonder how my grandpa is  doing. There are a lot of   areas to collapse spots
in the mountain so I'm      worried about him.","Gostaria de saber como vai  meu avô. Há muitas areas    para haver colapsos na
montanha: então estou       preocupada com ele"
B7,DATA16_B7E8C0,B7E8C0,0x1BE8C0,43,43,True,I was surprised.Is your     ranch alright?,Me surpreendi. Tudo bem com seu rancho?
B7,DATA16_B7E916,B7E916,0x1BE916,101,101,True,"Cows are simple. So don't   keep them out on the ground when it rains: snows:
and a hurricane comes.","Vacas são simples. Então nãoas deixe fora quando chover:nevar ou um furacão
se aproximar."
B7,DATA16_B7E9E0,B7E9E0,0x1BE9E0,118,118,True,"It seems there are changes  everywhere caused by the    earthquake.
We were just talking of     going to look around.","Parece que há mudanças em   todo lugar causadas pelo    terremoto.
Nós só estávamos falando em ir olhar por aí."
B7,DATA16_B7EACC,B7EACC,0x1BEACC,75,75,True,The big rock out there      collapsed by the earthquake.Did you know that?,As grandes rochas lá for a  despencaram pelo terremoto. Você sabia disso?
B7,DATA16_B7EB62,B7EB62,0x1BEB62,39,39,True,Oh yes:I was pretty         surprised.,Ah: sim: eu me surpreendi   muito.
B7,DATA16_B7EBB0,B7EBB0,0x1BEBB0,46,46,True,Hey:listen: we can go       through the rock.,Ei: escute: podemos passar  pela rocha.
B7,DATA16_B7EC0C,B7EC0C,0x1BEC0C,94,94,True,"It might be able to go to   the end of the ranch faster through here.
But time still goes on.","Deve ser possível ir até o  fim do rancho mais rápido   por aqui.
Mas o tempo não pára."
B7,DATA16_B7ECC8,B7ECC8,0x1BECC8,106,106,True,"Have you seen a mole?It     scares the cows sometimes.  You'd better kick it
out of the fence right away.","Você viu uma toupeira? Ela  assusta as vacas às vezes.  É melhor você chutar
ela para fora da cerca."
B7,DATA16_B7ED9C,B7ED9C,0x1BED9C,14,14,True,I'm happy....,Estou feliz..
B7,DATA16_B7EDB8,B7EDB8,0x1BEDB8,38,38,True,Well:I haven't thought aboutit yet...,Bem: ainda não pensei nisso.
B7,DATA16_B7EE04,B7EE04,0x1BEE04,21,21,True,...Are you sure? Me?,...Tem certeza? Eu?
B7,DATA16_B7EE2E,B7EE2E,0x1BEE2E,18,18,True,You're kidding...,Estás brincando..
B7,DATA16_B7EE52,B7EE52,0x1BEE52,10,10,True,"Yes, You,","Sim, Tu,"
B7,DATA16_B7EE66,B7EE66,0x1BEE66,29,29,True,I'm afraid it's too early...,Tenho medo que seja cedo...
B7,DATA16_B7EEA0,B7EEA0,0x1BEEA0,17,17,True,What? ......Yes.,Quê? ......Sim.
B7,DATA16_B7EEC2,B7EEC2,0x1BEEC2,53,53,True,It's all too sudden so I    don't know what to do...,Foi tão derrepente então eu não sei o que fazer...
B7,DATA16_B7EF2C,B7EF2C,0x1BEF2C,28,28,True,Titter...alright. I say OK.,...Tudo bem: eu digo OK.
B7,DATA16_B7EF64,B7EF64,0x1BEF64,28,28,True,Well: It's still too early.,Bem: ainda é muito cedo.
B7,DATA16_B7EF9C,B7EF9C,0x1BEF9C,64,64,True,Good morning....da-darling. Be happy together from      now on.,Bom dia...que-querido.      Agora nós seremos felizes   juntos.
B7,DATA16_B7F01C,B7F01C,0x1BF01C,20,20,True, <CTRL_FFFD>jm:<CTRL_FFFC>cl<CTRL_FFFD>cn of <CTRL_FFFD>go., <CTRL_FFFD>jm:<CTRL_FFFC>cl<CTRL_FFFD>cn de <CTRL_FFFD>go.
B7,DATA16_B7F044,B7F044,0x1BF044,19,19,True,Don't be too late.,Não se atrase.
B7,DATA16_B7F06A,B7F06A,0x1BF06A,37,37,True,Thank you for your trouble: darling.,Obrigada por se preocupar:  querido.
B7,DATA16_B7F0B4,B7F0B4,0x1BF0B4,28,28,True,Please work hard today:too.,Trabalhe duro hoje também.
B7,DATA16_B7F0EC,B7F0EC,0x1BF0EC,34,34,True,I've got to do my best todayalso.,Devo dar meu melhor também  hoje.
B7,DATA16_B7F130,B7F130,0x1BF130,48,48,True,I'll work hard to give the  house a good shine.,Trabalharei duro para dar à casa um bom brilho.
B7,DATA16_B7F190,B7F190,0x1BF190,72,72,True,It's strange. It's the same sky but the wind and the airfeel different.,É estranho. É o mesmo céu:  mas o vento e o ar parecem  diferentes.
B7,DATA16_B7F220,B7F220,0x1BF220,61,61,True,I'll try my best to make    something that will help    you.,Farei meu melhor para criar algo que te ajude.
B7,DATA16_B7F29A,B7F29A,0x1BF29A,93,93,True,"I'll take care of those     tools too.                  .....Don't worry.
I won't break any.","Também cuidarei daquelas    ferramentas.                .....Sem problema
Não quebrarei nada"
B7,DATA16_B7F354,B7F354,0x1BF354,97,97,True,"""Auto Milking <$0040> Yogurt-Maker: Special Version""          I wish it would be
finished by spring...","""Auto Ordenha e Fazedor de  Iogurte: Versão Especial""   Queria que ficasse
pronta na primavera.."
B7,DATA16_B7F416,B7F416,0x1BF416,70,70,True,Time goes by really quickly.I feel like I met you only afew days ago.,O tempo passa muito rápido. Parece que te conheci há    alguns dias.
B7,DATA16_B7F4A2,B7F4A2,0x1BF4A2,75,75,True,The weather is beautiful.   Let's go on a picnic to the mountain top soon.,O tempo está bonito. Vamos  em um piquenique no topo da montanha logo.
B7,DATA16_B7F538,B7F538,0x1BF538,71,71,True,La-la-la-la-la...           The sky is blue. I somehow  feel cheerful.,La-la-la-la-la...           O dia está lindo. Sou feliz e estou rindo.
B7,DATA16_B7F5C6,B7F5C6,0x1BF5C6,95,95,True,"That mysterious flower in   the mountain:someday I'm    dreaming of growing them
at the ranch.","As misteriosas flores na    montanha. Estou sonhando em planta-las no rancho
algum dia."
B7,DATA16_B7F684,B7F684,0x1BF684,122,122,True,"Good morning: sweetheart.   There was a sparrow playing in front of our house
some minutes ago.           It was so cute.","Bom dia: amor. Havia um     pardal brincando em frente  de nossa casa alguns
minutos atrás. Muito        bonitinho."
B7,DATA16_B7F778,B7F778,0x1BF778,53,53,True,I want to cook delicious    meals for you every day.,Eu quero cozinhar refeições deliciosas todo dia.
B7,DATA16_B7F7E2,B7F7E2,0x1BF7E2,112,112,True,"<CTRL_FFFD>ep may be the descended ofa Thoroughbred.             Don't you think so?
It has a pretty fine coat   of hair.","<CTRL_FFFD>ep deve descender de um   Puro Sangue.                Você não acha?
Ele tem uma bela pelagem."
B7,DATA16_B7F8C2,B7F8C2,0x1BF8C2,25,25,True,Yes:spring is wonderful.,Sim: primavera é linda.
B7,DATA16_B7F8F4,B7F8F4,0x1BF8F4,103,103,True,"Gradually I am getting used to living here. What? Am I  lonely?
Oh:come on:you are here     beside me.","Gradualmente estou me       acostumando a viver aqui.   Se eu
estou solitária? Ora: vamos:tenho você"
B7,DATA16_B7F9C2,B7F9C2,0x1BF9C2,87,87,True,"There are many kinds of     animals in the mountain.    Doesnt' that give you
comfort?","Há muitos tipos de animais  na montanha. Isso não dá a  você um certo...con-
forto?"
B7,DATA16_B7FA70,B7FA70,0x1BFA70,37,37,True,What should I cook this     evening?,O que eu devo cozinhar essa noite?
B7,DATA16_B7FABA,B7FABA,0x1BFABA,25,25,True,Honey: please work well.,Docinho: trabalhe bem.
B7,DATA16_B7FAEC,B7FAEC,0x1BFAEC,35,35,True,There are no Sundays at     ranch.,Não há domingos no rancho.
B7,DATA16_B7FB32,B7FB32,0x1BFB32,48,48,True,It's warm. Such a           comfortable Sunday.,Está quente. Um domingo     muito confortável.
B7,DATA16_B7FB92,B7FB92,0x1BFB92,34,34,True,Do you work on a day like   this?,Você trabalha num dia como  esse?
B7,DATA16_B7FBD6,B7FBD6,0x1BFBD6,62,62,True,It's raining so hard        outside. You might catch    cold.,Está chovendo tanto lá fora.Você pode ficar resfriado.
B7,DATA16_B7FC52,B7FC52,0x1BFC52,40,40,True,"What snow, I can hardly waitfor spring.","Que neve, Mal posso esperar pelo calor."
B7,DATA16_B7FCA2,B7FCA2,0x1BFCA2,40,40,True,It's so quiet. Just like    time stops.,É tão quieto. Como se o tem-po parasse.
B7,DATA16_B7FCF2,B7FCF2,0x1BFCF2,43,43,True,"I'm going back to my        parents' home,","Vou voltar para a casa de   meus pais,"
B7,DATA16_B7FD48,B7FD48,0x1BFD48,41,41,True,You came to pick me up?     ......Sorry.,Você veio me pegar?         ...Desculpe.
B7,DATA16_B7FD9A,B7FD9A,0x1BFD9A,45,45,True,"I am not angry any more,    Only a little...","Não estou mais com fome,    Só um pouco..."
B7,DATA16_B7FDF4,B7FDF4,0x1BFDF4,19,19,True,Waaa:I missed you.,Aah:senti saudade.
B7,DATA16_B7FE1A,B7FE1A,0x1BFE1A,49,49,True,OK:I'll be back. To be      honest: I was sorry.,OK:eu voltarei. Honestamentesinto muito.
B7,DATA16_B7FE7C,B7FE7C,0x1BFE7C,83,83,True,You don't know why I get madat you: do you? It's becauseyou always leave me alone.,Você não sabe porque eu ficobrava com você: sabe? É por-que você me deixa sozinha.
B7,DATA16_B7FF22,B7FF22,0x1BFF22,63,63,True,Hey:darling:shall we paint  our house in a beautiful    color?,Ei: querido: não deveríamos pintar a casa em uma cor bemlinda?
B7,DATA16_B7FFA0,B7FFA0,0x1BFFA0,48,35,True,It has become a pretty      house.,A casa ficou linda.
B8,DATA16_B88000,B88000,0x1C0000,78,78,True,Well...Uummmm...say...      I...umm..                   I guess I'm pregnant.,Bem...Ummm...diga...        Eu... hmm...                Acho que engravidei.
B8,DATA16_B8809C,B8809C,0x1C009C,35,35,True,It'll be born some time     later.,Vai nascer daqui a algum    tempo.
B8,DATA16_B880E2,B880E2,0x1C00E2,38,38,True,Will you think of a name forthe baby?,Você vai pensar em um nome  pro bebê?
B8,DATA16_B8812E,B8812E,0x1C012E,44,44,True,I feel my body becoming a   little heavier.,Sinto meu corpo ficando um  pouco pesado.
B8,DATA16_B88186,B88186,0x1C0186,39,39,True,I wonder if it will be a boyor a girl.,Será que vai ser garoto ou  garota?
B8,DATA16_B881D4,B881D4,0x1C01D4,37,37,True,I know.I won't walk around  so much.,Eu sei.Eu não passeio muito.
B8,DATA16_B8821E,B8821E,0x1C021E,55,55,True,I feel strange that I'm     going to have a baby soon.,Sinto como se fosse ter um  bebê a qualquer momento.
B8,DATA16_B8828C,B8828C,0x1C028C,28,28,True,"Get out of my way: get out,","Sai do meu caminho: sai,"
B8,DATA16_B882C4,B882C4,0x1C02C4,88,88,True,"I'm OK:honey.Don't worry.   Please go to work.
 Really?                     No: no: no<CHOICE_OR_WAIT>c","Sem problemas: querido. Podeir trabalhar.
 Mesmo?                      Não: não. <CHOICE_OR_WAIT>c"
B8,DATA16_B88374,B88374,0x1C0374,17,17,True,I'll do alright.,Ficarei bem.
B8,DATA16_B88396,B88396,0x1C0396,28,28,True,Are you with me? Thank you.,Você está comigo? Obrigada.
B8,DATA16_B883CE,B883CE,0x1C03CE,14,14,False,uugh..uugh...,uugh..uugh...
B8,DATA16_B883EA,B883EA,0x1C03EA,36,36,True,"Oh my God:the baby is       coming,","Oh meu Deus: o bebê está    vindo,"
B8,DATA16_B88432,B88432,0x1C0432,21,21,True,Faltering:faltering.,Hesitando:hesitando.
B8,DATA16_B8845C,B8845C,0x1C045C,14,14,True,Take it easy.,Relaxa.
B8,DATA16_B88478,B88478,0x1C0478,24,24,True,Don't be walking about.,Não fique andando assim
B8,DATA16_B884A8,B884A8,0x1C04A8,74,74,True,I guess I've got to be old  enough to be able to see my great grandchild.,Eu acho que tenho que ser   velho o suficiente para ver meu bisneto.
B8,DATA16_B8853C,B8853C,0x1C053C,13,13,False,Waah-waah...,Waah-waah...
B8,DATA16_B88556,B88556,0x1C0556,46,46,True,Ho-ho-ho...It's a very      healthy baby boy.,Ho-ho-ho...É um garotinho   muito saudável.
B8,DATA16_B885B2,B885B2,0x1C05B2,7,7,True,"Great,","Ótimo,"
B8,DATA16_B885C0,B885C0,0x1C05C0,47,47,True,Phew...I haven't been this  nervous for years.,Uff...nunca fiquei tão      nervoso na vida.
B8,DATA16_B8861E,B8861E,0x1C061E,63,63,True,Yes: he looks like Nina.    Well...but he has your eyes:maybe.,Sim: ele parece com a Nina. Bem...ele tem seus olhos: talvez.
B8,DATA16_B8869C,B8869C,0x1C069C,38,38,True,It reminds me of when Nina  was born.,Isso me lembra quando Nina  nasceu.
B8,DATA16_B886E8,B886E8,0x1C06E8,38,38,True,It reminds me of when Eve   was born.,Isso me lembra quando Eve   nasceu.
B8,DATA16_B88734,B88734,0x1C0734,26,26,True,Darling: please name him.,Querida: dê um nome.
B8,DATA16_B88768,B88768,0x1C0768,35,35,True,Thank you: honey. I'm so    happy.,Obrigada: querido. Fico tão feliz.
B8,DATA16_B887AE,B887AE,0x1C07AE,41,41,True, <CTRL_FFFD>jq:<CTRL_FFFC>cm<CTRL_FFFD>cr of <CTRL_FFFD>gs.   Our baby was born., <CTRL_FFFD>jq:<CTRL_FFFC>cm<CTRL_FFFD>cr de <CTRL_FFFD>gs.   Nosso bebê nasceu.
