group,entry,target,cmd_index,cmd_addr,cmd_name,text_id,text_label,text_category,inferred_role,semantic_bucket,group_confidence_before_pass78,text_preview
$06,0,$B3D467,49,$B3D544,StartTextBox,0161,Text_161_Weather_ThankGodWasOnlySlight,Weather,weather_forecast_system,family_romance_dialogue_matrix,high,Thank God that there was only slight damage from the hurricane.
$06,0,$B3D467,56,$B3D56F,StartTextBox,0200,Text_200_Dialog_Thank,Dialog,npc_or_event_dialogue,family_romance_dialogue_matrix,high,Thank you.
$06,0,$B3D467,58,$B3D576,StartTextBox,03B0,Text_3B0_Dialog_ThThank,Dialog,npc_or_event_dialogue,family_romance_dialogue_matrix,high,......Th-thank you.
$06,0,$B3D467,61,$B3D583,StartTextBox,0212,Text_212_Dialog_WowThanksLotMmmmSmells,Dialog,npc_or_event_dialogue,family_romance_dialogue_matrix,high,Wow:thanks a lot. Mmmm:it smells so good.
$06,0,$B3D467,64,$B3D590,StartTextBox,03B5,Text_3B5_Dialog_GladGivingMeNeatPresent,Dialog,npc_or_event_dialogue,family_romance_dialogue_matrix,high,So glad. Are you giving me this neat present? Thank you.
$06,1,$B3D59D,8,$B3D5C0,StartTextBox,0200,Text_200_Dialog_Thank,Dialog,npc_or_event_dialogue,family_romance_dialogue_matrix,high,Thank you.
$06,1,$B3D59D,10,$B3D5C7,StartTextBox,03B0,Text_3B0_Dialog_ThThank,Dialog,npc_or_event_dialogue,family_romance_dialogue_matrix,high,......Th-thank you.
$06,1,$B3D59D,13,$B3D5D5,StartTextBox,015A,Text_15A_Weather_YoudBetterPrayGodDamage,Weather,weather_forecast_system,family_romance_dialogue_matrix,high,You'd better pray to God that there is no damage fromthe hurricane. Trust me.
$06,1,$B3D59D,15,$B3D5DC,StartTextBox,016F,Text_16F_Dialog_WasPrettySurprised,Dialog,npc_or_event_dialogue,family_romance_dialogue_matrix,high,Oh yes:I was pretty surprised.
$06,2,$B3D5E3,13,$B3D61E,StartTextBox,0200,Text_200_Dialog_Thank,Dialog,npc_or_event_dialogue,family_romance_dialogue_matrix,high,Thank you.
$06,2,$B3D5E3,15,$B3D625,StartTextBox,03B9,Text_3B9_Dialog_Trouble,Dialog,npc_or_event_dialogue,family_romance_dialogue_matrix,high,I could be in trouble.
$06,2,$B3D5E3,18,$B3D633,StartTextBox,0158,Text_158_Weather_WindBlowingHarderNowLike,Weather,weather_forecast_system,family_romance_dialogue_matrix,high,The wind is blowing harder now. I don't like hurricanes.
$06,2,$B3D5E3,20,$B3D63A,StartTextBox,016B,Text_16B_Dialog_WasSurprisedRanchAlright,Dialog,ranch_livestock_context,family_romance_dialogue_matrix,high,I was surprised.Is your ranch alright?
$06,2,$B3D5E3,28,$B3D661,StartTextBox,043F,Text_43F_Weather_UummmAnswerNowIfSunny,Weather,weather_forecast_system,family_romance_dialogue_matrix,high,........Uummm:well:I can't answer now. If it's sunny...will you come to the mountain on Sunday?…
$06,2,$B3D5E3,30,$B3D668,StartTextBox,0178,Text_178_Dialog_AfraidTooEarly,Dialog,npc_or_event_dialogue,family_romance_dialogue_matrix,high,I'm afraid it's too early...
$06,2,$B3D5E3,36,$B3D68C,StartTextBox,0200,Text_200_Dialog_Thank,Dialog,npc_or_event_dialogue,family_romance_dialogue_matrix,high,Thank you.
$06,2,$B3D5E3,38,$B3D693,StartTextBox,03B2,Text_3B2_Dialog_ThankLooksDelicious,Dialog,npc_or_event_dialogue,family_romance_dialogue_matrix,high,Thank you. It looks delicious.
$06,2,$B3D5E3,41,$B3D6A0,StartTextBox,0212,Text_212_Dialog_WowThanksLotMmmmSmells,Dialog,npc_or_event_dialogue,family_romance_dialogue_matrix,high,Wow:thanks a lot. Mmmm:it smells so good.
$06,2,$B3D5E3,44,$B3D6AD,StartTextBox,03B1,Text_3B1_Dialog_PickUpHerbsWithoutThinking,Dialog,npc_or_event_dialogue,family_romance_dialogue_matrix,high,Don't pick up herbs without thinking what they are for.
$06,2,$B3D5E3,48,$B3D6C1,StartTextBox,0159,Text_159_Weather_RainButHurricaneBecauseBlows,Weather,weather_forecast_system,family_romance_dialogue_matrix,high,Rain is OK but not hurricane. Because it blows flowers away.
$06,2,$B3D5E3,50,$B3D6C8,StartTextBox,0163,Text_163_Romance_GladEverybodyFine,Romance,npc_eve_romance_or_family,family_romance_dialogue_matrix,high,I'm glad everybody is fine.
$06,3,$B3D6CF,12,$B3D703,StartTextBox,0200,Text_200_Dialog_Thank,Dialog,npc_or_event_dialogue,family_romance_dialogue_matrix,high,Thank you.
$06,3,$B3D6CF,14,$B3D70A,StartTextBox,0049,Text_049_Dialog_Entry,Dialog,npc_or_event_dialogue,family_romance_dialogue_matrix,high,....
$06,3,$B3D6CF,17,$B3D718,StartTextBox,0156,Text_156_Weather_SkyLooksThreateningProbablyHave,Weather,weather_context,family_romance_dialogue_matrix,high,Oh well: the sky looks threatening. We'll probably have a hurricane tomorrow.
$06,3,$B3D6CF,19,$B3D71F,StartTextBox,016F,Text_16F_Dialog_WasPrettySurprised,Dialog,npc_or_event_dialogue,family_romance_dialogue_matrix,high,Oh yes:I was pretty surprised.
$06,3,$B3D6CF,28,$B3D74D,StartTextBox,043E,Text_43E_Weather_SoundsGoodButNowiSunny,Weather,weather_forecast_system,family_romance_dialogue_matrix,high,What? It sounds good but nowI can't... On sunny Saturdays: I'll be waiting for you in front of…
$06,3,$B3D6CF,30,$B3D754,StartTextBox,0176,Text_176_Dialog_YoureKidding,Dialog,npc_or_event_dialogue,family_romance_dialogue_matrix,high,You're kidding...
$06,3,$B3D6CF,38,$B3D786,StartTextBox,0200,Text_200_Dialog_Thank,Dialog,npc_or_event_dialogue,family_romance_dialogue_matrix,high,Thank you.
$06,3,$B3D6CF,40,$B3D78D,StartTextBox,03B4,Text_3B4_Dialog_PlayingNastyTrickMe,Dialog,npc_or_event_dialogue,family_romance_dialogue_matrix,high,Are you playing a nasty trick on me?
$06,3,$B3D6CF,43,$B3D79A,StartTextBox,03B2,Text_3B2_Dialog_ThankLooksDelicious,Dialog,npc_or_event_dialogue,family_romance_dialogue_matrix,high,Thank you. It looks delicious.
$06,3,$B3D6CF,46,$B3D7A7,StartTextBox,0212,Text_212_Dialog_WowThanksLotMmmmSmells,Dialog,npc_or_event_dialogue,family_romance_dialogue_matrix,high,Wow:thanks a lot. Mmmm:it smells so good.
$06,3,$B3D6CF,50,$B3D7BB,StartTextBox,0157,Text_157_Weather_KnowButGetExcitedSomething,Weather,weather_forecast_system,family_romance_dialogue_matrix,high,I don't know why but I get excited when something like a hurricane comes.Don't you?
$06,3,$B3D6CF,52,$B3D7C2,StartTextBox,0162,Text_162_Weather_ThinkPreciousWeatherCockWas,Weather,weather_context,family_romance_dialogue_matrix,high,I think the precious weather-cock was blown away.
$06,4,$B3D7C9,18,$B3D81D,StartTextBox,0200,Text_200_Dialog_Thank,Dialog,npc_or_event_dialogue,family_romance_dialogue_matrix,high,Thank you.
$06,4,$B3D7C9,20,$B3D824,StartTextBox,03BB,Text_3BB_Dialog_TakeKindofStuff,Dialog,npc_or_event_dialogue,family_romance_dialogue_matrix,high,What? I can't take this kindof stuff.
$06,4,$B3D7C9,23,$B3D832,StartTextBox,015E,Text_15E_Weather_HangingAroundKnowHurricaneComing,Weather,weather_forecast_system,family_romance_dialogue_matrix,high,What are you hanging around here for? Don't you know a hurricane is coming?
$06,4,$B3D7C9,25,$B3D839,StartTextBox,0402,Text_402_Dialog_SuchHardTimeHadBut,Dialog,npc_or_event_dialogue,family_romance_dialogue_matrix,high,"Such a hard time you had, But experience teaches you alot."
$06,4,$B3D7C9,30,$B3D850,StartTextBox,03BC,Text_3BC_Dialog_GiveMe,Dialog,npc_or_event_dialogue,family_romance_dialogue_matrix,high,What? Do you give it to me?
$06,4,$B3D7C9,32,$B3D857,StartTextBox,0051,Text_051_Dialog_HowdyYoungBoysWhatsUp,Dialog,npc_or_event_dialogue,family_romance_dialogue_matrix,high,"Howdy:young boys, What's up?....hic."
$06,4,$B3D7C9,39,$B3D87B,StartTextBox,0440,Text_440_Weather_AhSorryButAnswerYouright,Weather,weather_forecast_system,family_romance_dialogue_matrix,high,Ah:........well:I.... sorry but I can't answer youright now.... I'm visiting the livestock deal…
$06,4,$B3D7C9,41,$B3D882,StartTextBox,017A,Text_17A_Dialog_AllTooSuddenKnow,Dialog,npc_or_event_dialogue,family_romance_dialogue_matrix,high,It's all too sudden so I don't know what to do...
$06,4,$B3D7C9,50,$B3D8BE,StartTextBox,0200,Text_200_Dialog_Thank,Dialog,npc_or_event_dialogue,family_romance_dialogue_matrix,high,Thank you.
$06,4,$B3D7C9,52,$B3D8C5,StartTextBox,03B2,Text_3B2_Dialog_ThankLooksDelicious,Dialog,npc_or_event_dialogue,family_romance_dialogue_matrix,high,Thank you. It looks delicious.
$06,4,$B3D7C9,55,$B3D8D2,StartTextBox,03B3,Text_3B3_Dialog_ThankNowBakeCake,Dialog,family_romance_gift_context,family_romance_dialogue_matrix,high,Thank you. Now I can bake a cake with it.
$06,4,$B3D7C9,58,$B3D8DF,StartTextBox,0212,Text_212_Dialog_WowThanksLotMmmmSmells,Dialog,npc_or_event_dialogue,family_romance_dialogue_matrix,high,Wow:thanks a lot. Mmmm:it smells so good.
$06,4,$B3D7C9,61,$B3D8EC,StartTextBox,01DA,Text_1DA_Dialog_LikeSmellMuch,Dialog,npc_or_event_dialogue,family_romance_dialogue_matrix,high,I don't like this smell so much.
$06,4,$B3D7C9,65,$B3D900,StartTextBox,0158,Text_158_Weather_WindBlowingHarderNowLike,Weather,weather_forecast_system,family_romance_dialogue_matrix,high,The wind is blowing harder now. I don't like hurricanes.
$06,4,$B3D7C9,67,$B3D907,StartTextBox,0164,Text_164_Dialog_RanchAlright,Dialog,ranch_livestock_context,family_romance_dialogue_matrix,high,Is your ranch alright?
$06,5,$B3D90E,9,$B3D935,StartTextBox,0200,Text_200_Dialog_Thank,Dialog,npc_or_event_dialogue,family_romance_dialogue_matrix,high,Thank you.
$06,5,$B3D90E,11,$B3D93C,StartTextBox,03BB,Text_3BB_Dialog_TakeKindofStuff,Dialog,npc_or_event_dialogue,family_romance_dialogue_matrix,high,What? I can't take this kindof stuff.
$06,5,$B3D90E,14,$B3D94A,StartTextBox,015E,Text_15E_Weather_HangingAroundKnowHurricaneComing,Weather,weather_forecast_system,family_romance_dialogue_matrix,high,What are you hanging around here for? Don't you know a hurricane is coming?
$06,5,$B3D90E,16,$B3D951,StartTextBox,0168,Text_168_Dialog_YoudBetterInspect,Dialog,npc_or_event_dialogue,family_romance_dialogue_matrix,high,You'd better inspect here and there.
$06,5,$B3D90E,23,$B3D977,StartTextBox,0200,Text_200_Dialog_Thank,Dialog,npc_or_event_dialogue,family_romance_dialogue_matrix,high,Thank you.
$06,5,$B3D90E,25,$B3D97E,StartTextBox,03BA,Text_3BA_Dialog_WhatIsThis,Dialog,npc_or_event_dialogue,family_romance_dialogue_matrix,high,What is this?
$06,5,$B3D90E,28,$B3D98C,StartTextBox,0154,Text_154_Weather_SayHurricaneComingTomorrow,Weather,weather_context,family_romance_dialogue_matrix,high,They say a hurricane is coming here tomorrow.
$06,5,$B3D90E,30,$B3D993,StartTextBox,0403,Text_403_Dialog_VitalityImportantMenWorkOutside,Dialog,npc_or_event_dialogue,family_romance_dialogue_matrix,high,Vitality is important for men to work outside.
$06,6,$B3D99B,8,$B3D9BE,StartTextBox,0200,Text_200_Dialog_Thank,Dialog,npc_or_event_dialogue,family_romance_dialogue_matrix,high,Thank you.
$06,6,$B3D99B,10,$B3D9C5,StartTextBox,03BB,Text_3BB_Dialog_TakeKindofStuff,Dialog,npc_or_event_dialogue,family_romance_dialogue_matrix,high,What? I can't take this kindof stuff.
$06,6,$B3D99B,13,$B3D9D3,StartTextBoxCopy,015B,Text_15B_Weather_SonHurricaneGettingNearHave,Weather,child_family_event,family_romance_dialogue_matrix,high,Hey:son:the hurricane is getting near. Have you put your livestock in the pen? Sure I Forgot<CH…
$06,6,$B3D99B,17,$B3D9E2,StartTextBox,015C,Text_15C_Romance_KnowEvenIfYoung,Romance,npc_eve_romance_or_family,family_romance_dialogue_matrix,high,You know what to do even if you are young.
$06,6,$B3D99B,19,$B3D9E9,StartTextBox,015D,Text_15D_Dialog_IdiotDoingGoHomePut,Dialog,npc_or_event_dialogue,family_romance_dialogue_matrix,high,Are you an idiot? What are you doing here? Go home and put them in the penright now.
$06,6,$B3D99B,21,$B3D9F0,StartTextBox,016C,Text_16C_Weather_CowsSimpleKeepOutGround,Weather,livestock_cow_context,family_romance_dialogue_matrix,high,Cows are simple. So don't keep them out on the ground when it rains: snows: and a hurricane com…
$07,0,$B3DA17,14,$B3DA51,StartTextBox,0200,Text_200_Dialog_Thank,Dialog,npc_or_event_dialogue,family_romance_dialogue_matrix,high,Thank you.
$07,0,$B3DA17,16,$B3DA58,StartTextBox,01C9,Text_1C9_Dialog_GivingWrongPerson,Dialog,child_family_event,family_romance_dialogue_matrix,high,Hey: you are giving it to a wrong person.
$07,0,$B3DA17,21,$B3DA74,StartTextBox,0393,Text_393_Sign_MountainTopMysteriousPlaceRecommend,Sign,event_dialogue_unknown_specific_owner,family_romance_dialogue_matrix,high,The mountain top is a mysterious place. I recommend you plant a different seed over there when…
$07,0,$B3DA17,23,$B3DA7B,StartTextBox,01CD,Text_1CD_Romance_MariaDadWasWrongCome,Romance,npc_maria_romance_or_family,family_romance_dialogue_matrix,high,"Oh:Maria, Your dad was wrong.Please:please come back to me,"
$07,0,$B3DA17,25,$B3DA82,StartTextBox,02AD,Text_2AD_Animal_StarNightFestivalSupposedPray,Animal,festival_event,family_romance_dialogue_matrix,high,On the Star Night Festival you are supposed to pray forthe night when you can see the most beau…
$07,0,$B3DA17,27,$B3DA89,StartTextBox,03EC,Text_3EC_Dialog_YearComingClose,Dialog,npc_or_event_dialogue,family_romance_dialogue_matrix,high,This year is coming to a close.
$07,0,$B3DA17,34,$B3DAA9,StartTextBox,0200,Text_200_Dialog_Thank,Dialog,npc_or_event_dialogue,family_romance_dialogue_matrix,high,Thank you.
$07,0,$B3DA17,36,$B3DAB0,StartTextBox,01C6,Text_1C6_Romance_SillyMarried,Romance,romance_or_marriage_dialogue,family_romance_dialogue_matrix,high,Don't be silly:I'm married.
$07,0,$B3DA17,41,$B3DACC,StartTextBox,003F,Text_03F_Dialog_ThinkBadThingsIfDiscovered,Dialog,npc_or_event_dialogue,family_romance_dialogue_matrix,high,Don't think it's OK to do bad things if it's not discovered. No one is perfect. We all make mis…
$07,0,$B3DA17,43,$B3DAD3,StartTextBox,01CE,Text_1CE_Romance_UsuallyQuietGirlButReason,Romance,child_family_event,family_romance_dialogue_matrix,high,She is usually a quiet girl but...reason? ho-ho-ho: it's her father's fault.I'm sorry to troubl…
$07,0,$B3DA17,45,$B3DADA,StartTextBox,02AE,Text_2AE_Dialog_LookSkyItllBeautifulTomorrow,Dialog,weather_context,family_romance_dialogue_matrix,high,Look at the sky. It'll be really beautiful tomorrow night.
$07,0,$B3DA17,47,$B3DAE1,StartTextBox,03ED,Text_3ED_Dialog_HappyLiveHealthWholeYear,Dialog,npc_or_event_dialogue,family_romance_dialogue_matrix,high,We are happy to live in health this whole year.
$07,0,$B3DA17,55,$B3DB0B,StartTextBox,043D,Text_43D_Weather_ThankButAnsweryouRightNow,Weather,weather_forecast_system,family_romance_dialogue_matrix,high,Thank you but I can't answeryou right now. If it's sunny:I'll be waiting for you at the church…
$07,0,$B3DA17,57,$B3DB12,StartTextBox,0174,Text_174_Dialog_HaventThoughtAboutitYet,Dialog,npc_or_event_dialogue,family_romance_dialogue_matrix,high,Well:I haven't thought aboutit yet...
$07,0,$B3DA17,61,$B3DB27,StartTextBox,039A,Text_39A_Dialog_WarmUpBodyCatchCold,Dialog,npc_or_event_dialogue,family_romance_dialogue_matrix,high,Hey:warm up your body.. don't catch a cold.
$07,0,$B3DA17,63,$B3DB2E,StartTextBox,02AF,Text_2AF_Church_GoingPlayOrganChurch,Church,event_dialogue_unknown_specific_owner,family_romance_dialogue_matrix,high,I'm going to play organ at the church.
$07,0,$B3DA17,65,$B3DB35,StartTextBox,03F8,Text_3F8_Romance_YearClosingSoonWishBecome,Romance,romance_or_marriage_dialogue,family_romance_dialogue_matrix,high,This year is closing soon. I wish to become better eachyear but... It's a hard thing to achieve.
$07,0,$B3DA17,70,$B3DB51,StartTextBox,0200,Text_200_Dialog_Thank,Dialog,npc_or_event_dialogue,family_romance_dialogue_matrix,high,Thank you.
$07,0,$B3DA17,72,$B3DB58,StartTextBox,03B5,Text_3B5_Dialog_GladGivingMeNeatPresent,Dialog,npc_or_event_dialogue,family_romance_dialogue_matrix,high,So glad. Are you giving me this neat present? Thank you.
$07,0,$B3DA17,75,$B3DB65,StartTextBox,03B2,Text_3B2_Dialog_ThankLooksDelicious,Dialog,npc_or_event_dialogue,family_romance_dialogue_matrix,high,Thank you. It looks delicious.
$07,1,$B3DB72,8,$B3DB90,StartTextBox,0200,Text_200_Dialog_Thank,Dialog,npc_or_event_dialogue,family_romance_dialogue_matrix,high,Thank you.
$07,1,$B3DB72,10,$B3DB97,StartTextBox,01E0,Text_1E0_Animal_TraditionAreaCalledBlueFeather,Animal,event_dialogue_unknown_specific_owner,family_romance_dialogue_matrix,high,"That's a tradition in this area called ""Blue feather ofhappiness."" Use it when you make a marri…"
$07,1,$B3DB72,15,$B3DBB3,StartTextBox,0397,Text_397_Dialog_DayLikeTodayGoodTothink,Dialog,npc_or_event_dialogue,family_romance_dialogue_matrix,high,Day like today: it's good tothink of your life a little seriously. ...Oh no: I shouldn't do tha…
$07,1,$B3DB72,17,$B3DBBA,StartTextBox,01CF,Text_1CF_Romance_SeemsMariaFatherArguedOver,Romance,npc_maria_romance_or_family,family_romance_dialogue_matrix,high,It seems Maria and her father argued over you.
$07,1,$B3DB72,19,$B3DBC1,StartTextBox,0405,Text_405_Church_EverybodyComeChurchPrayTomorrow,Church,npc_eve_romance_or_family;weather_context,family_romance_dialogue_matrix,high,Everybody will come to church to pray tomorrow.
$07,1,$B3DB72,21,$B3DBC8,StartTextBox,03F0,Text_3F0_Dialog_SpringNewYearAreaSt,Dialog,npc_or_event_dialogue,family_romance_dialogue_matrix,high,Spring is New Year in this area. <CTRL_B3>st day of Spring is New Year's Day.
$07,2,$B3DBD5,13,$B3DC0B,StartTextBox,0200,Text_200_Dialog_Thank,Dialog,npc_or_event_dialogue,family_romance_dialogue_matrix,high,Thank you.
$07,2,$B3DBD5,15,$B3DC12,StartTextBox,01C6,Text_1C6_Romance_SillyMarried,Romance,romance_or_marriage_dialogue,family_romance_dialogue_matrix,high,Don't be silly:I'm married.
$07,2,$B3DBD5,19,$B3DC27,StartTextBox,0394,Text_394_Animal_SaidHappyFlowerBloomsEat,Animal,event_dialogue_unknown_specific_owner,family_romance_dialogue_matrix,high,It is said that a happy flower blooms when you eat aberry of Power Tree. It won't even die in w…
$07,2,$B3DBD5,21,$B3DC2E,StartTextBox,02AE,Text_2AE_Dialog_LookSkyItllBeautifulTomorrow,Dialog,weather_context,family_romance_dialogue_matrix,high,Look at the sky. It'll be really beautiful tomorrow night.
$07,2,$B3DBD5,24,$B3DC39,StartTextBox,03EF,Text_3EF_Manual_SpringFinallyReturningSellSeeds,Manual,shop_or_purchase_context;shop_or_shipping_context,family_romance_dialogue_matrix,high,Spring is finally returning.We'll sell seeds again at the shop so dropby.
$07,2,$B3DBD5,34,$B3DC6A,StartTextBox,043F,Text_43F_Weather_UummmAnswerNowIfSunny,Weather,weather_forecast_system,family_romance_dialogue_matrix,high,........Uummm:well:I can't answer now. If it's sunny...will you come to the mountain on Sunday?…
$07,2,$B3DBD5,36,$B3DC71,StartTextBox,0178,Text_178_Dialog_AfraidTooEarly,Dialog,npc_or_event_dialogue,family_romance_dialogue_matrix,high,I'm afraid it's too early...
$07,2,$B3DBD5,40,$B3DC87,StartTextBox,0200,Text_200_Dialog_Thank,Dialog,npc_or_event_dialogue,family_romance_dialogue_matrix,high,Thank you.
$07,2,$B3DBD5,42,$B3DC8E,StartTextBox,03B2,Text_3B2_Dialog_ThankLooksDelicious,Dialog,npc_or_event_dialogue,family_romance_dialogue_matrix,high,Thank you. It looks delicious.
$07,2,$B3DBD5,45,$B3DC9B,StartTextBox,0212,Text_212_Dialog_WowThanksLotMmmmSmells,Dialog,npc_or_event_dialogue,family_romance_dialogue_matrix,high,Wow:thanks a lot. Mmmm:it smells so good.
$07,2,$B3DBD5,50,$B3DCB6,StartTextBox,039C,Text_39C_Sign_WinterMakeSomeFlowersDecorate,Sign,shop_or_purchase_context,family_romance_dialogue_matrix,high,In winter:I make some flowers to decorate the shop. I want to make the shop look nice with them.
$07,2,$B3DBD5,52,$B3DCBD,StartTextBox,02B1,Text_2B1_Dialog_SayGoingNearestplaceStars,Dialog,npc_or_event_dialogue,family_romance_dialogue_matrix,high,Say:I'm going to the nearestplace to the stars.
$07,2,$B3DBD5,54,$B3DCC4,StartTextBox,03FA,Text_3FA_Weather_SmellDirtGettingStrongerAs,Weather,weather_forecast_system,family_romance_dialogue_matrix,high,The smell of the dirt is getting stronger as snow melts. Spring is near.
