group,entry,target,pass94_final_script_control_branch_name,optional_refinement_lane,why_optional,prototype_key,sample_candidate
$1C,6,$B4943C,EveFamilyRomanceDialogueBranch_ScriptControlRow_G1C_Entry006_TargetB4943C,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_5CCluster::ScriptControlEntry,TableDrivenEventScript_5CCluster_ScriptControlEntry_Entry006
$1C,7,$B4943C,EveFamilyRomanceDialogueBranch_ScriptControlRow_G1C_Entry007_TargetB4943C,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_5CCluster::ScriptControlEntry,TableDrivenEventScript_5CCluster_ScriptControlEntry_Entry007
$1C,8,$B4943C,EveFamilyRomanceDialogueBranch_ScriptControlRow_G1C_Entry008_TargetB4943C,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_5CCluster::ScriptControlEntry,TableDrivenEventScript_5CCluster_ScriptControlEntry_Entry008
$1C,9,$B4943C,EveFamilyRomanceDialogueBranch_ScriptControlRow_G1C_Entry009_TargetB4943C,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_5CCluster::ScriptControlEntry,TableDrivenEventScript_5CCluster_ScriptControlEntry_Entry009
$1C,10,$B4943C,EveFamilyRomanceDialogueBranch_ScriptControlRow_G1C_Entry010_TargetB4943C,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_5CCluster::ScriptControlEntry,TableDrivenEventScript_5CCluster_ScriptControlEntry_Entry010
$1C,11,$B4943C,EveFamilyRomanceDialogueBranch_ScriptControlRow_G1C_Entry011_TargetB4943C,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_5CCluster::ScriptControlEntry,TableDrivenEventScript_5CCluster_ScriptControlEntry_Entry011
$1C,12,$B4943C,EveFamilyRomanceDialogueBranch_ScriptControlRow_G1C_Entry012_TargetB4943C,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_5CCluster::ScriptControlEntry,TableDrivenEventScript_5CCluster_ScriptControlEntry_Entry012
$1C,13,$B4943C,EveFamilyRomanceDialogueBranch_ScriptControlRow_G1C_Entry013_TargetB4943C,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_5CCluster::ScriptControlEntry,TableDrivenEventScript_5CCluster_ScriptControlEntry_Entry013
$1C,14,$B4943C,EveFamilyRomanceDialogueBranch_ScriptControlRow_G1C_Entry014_TargetB4943C,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_5CCluster::ScriptControlEntry,TableDrivenEventScript_5CCluster_ScriptControlEntry_Entry014
$1C,15,$B4943C,EveFamilyRomanceDialogueBranch_ScriptControlRow_G1C_Entry015_TargetB4943C,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_5CCluster::ScriptControlEntry,TableDrivenEventScript_5CCluster_ScriptControlEntry_Entry015
$1D,0,$B4945C,EveFamilyRomanceDialogueBranch_ScriptControlRow_G1D_Entry000_TargetB4945C,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_9ACluster::ScriptControlEntry,TableDrivenEventScript_9ACluster_ScriptControlEntry_Entry000
$1D,1,$B49499,EveFamilyRomanceDialogueBranch_ScriptControlRow_G1D_Entry001_TargetB49499,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_9ACluster::ScriptControlEntry,TableDrivenEventScript_9ACluster_ScriptControlEntry_Entry001
$1D,2,$B49513,EveFamilyRomanceDialogueBranch_ScriptControlRow_G1D_Entry002_TargetB49513,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_9ACluster::ScriptControlEntry,TableDrivenEventScript_9ACluster_ScriptControlEntry_Entry002
$1D,3,$B4958B,EveFamilyRomanceDialogueBranch_ScriptControlRow_G1D_Entry003_TargetB4958B,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_9ACluster::ScriptControlEntry,TableDrivenEventScript_9ACluster_ScriptControlEntry_Entry003
$1D,4,$B4967A,EveFamilyRomanceDialogueBranch_ScriptControlRow_G1D_Entry004_TargetB4967A,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_9ACluster::ScriptControlEntry,TableDrivenEventScript_9ACluster_ScriptControlEntry_Entry004
$1D,5,$B4967A,EveFamilyRomanceDialogueBranch_ScriptControlRow_G1D_Entry005_TargetB4967A,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_9ACluster::ScriptControlEntry,TableDrivenEventScript_9ACluster_ScriptControlEntry_Entry005
$1D,6,$B4967A,EveFamilyRomanceDialogueBranch_ScriptControlRow_G1D_Entry006_TargetB4967A,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_9ACluster::ScriptControlEntry,TableDrivenEventScript_9ACluster_ScriptControlEntry_Entry006
$1D,7,$B4967A,EveFamilyRomanceDialogueBranch_ScriptControlRow_G1D_Entry007_TargetB4967A,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_9ACluster::ScriptControlEntry,TableDrivenEventScript_9ACluster_ScriptControlEntry_Entry007
$1D,8,$B4967A,EveFamilyRomanceDialogueBranch_ScriptControlRow_G1D_Entry008_TargetB4967A,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_9ACluster::ScriptControlEntry,TableDrivenEventScript_9ACluster_ScriptControlEntry_Entry008
$1D,9,$B4967A,EveFamilyRomanceDialogueBranch_ScriptControlRow_G1D_Entry009_TargetB4967A,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_9ACluster::ScriptControlEntry,TableDrivenEventScript_9ACluster_ScriptControlEntry_Entry009
$1D,10,$B4967A,EveFamilyRomanceDialogueBranch_ScriptControlRow_G1D_Entry010_TargetB4967A,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_9ACluster::ScriptControlEntry,TableDrivenEventScript_9ACluster_ScriptControlEntry_Entry010
$1D,11,$B4967A,EveFamilyRomanceDialogueBranch_ScriptControlRow_G1D_Entry011_TargetB4967A,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_9ACluster::ScriptControlEntry,TableDrivenEventScript_9ACluster_ScriptControlEntry_Entry011
$1D,12,$B4967A,EveFamilyRomanceDialogueBranch_ScriptControlRow_G1D_Entry012_TargetB4967A,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_9ACluster::ScriptControlEntry,TableDrivenEventScript_9ACluster_ScriptControlEntry_Entry012
$1D,13,$B4967A,EveFamilyRomanceDialogueBranch_ScriptControlRow_G1D_Entry013_TargetB4967A,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_9ACluster::ScriptControlEntry,TableDrivenEventScript_9ACluster_ScriptControlEntry_Entry013
$1D,14,$B4967A,EveFamilyRomanceDialogueBranch_ScriptControlRow_G1D_Entry014_TargetB4967A,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_9ACluster::ScriptControlEntry,TableDrivenEventScript_9ACluster_ScriptControlEntry_Entry014
$1D,15,$B4967A,EveFamilyRomanceDialogueBranch_ScriptControlRow_G1D_Entry015_TargetB4967A,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_9ACluster::ScriptControlEntry,TableDrivenEventScript_9ACluster_ScriptControlEntry_Entry015
$1E,0,$B4969A,EveFamilyRomanceDialogueBranch_ScriptControlRow_G1E_Entry000_TargetB4969A,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_5FCluster_A::ScriptControlEntry,TableDrivenEventScript_5FCluster_A_ScriptControlEntry_Entry000
$1E,1,$B49A3F,EveFamilyRomanceDialogueBranch_ScriptControlRow_G1E_Entry001_TargetB49A3F,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_5FCluster_A::ScriptControlEntry,TableDrivenEventScript_5FCluster_A_ScriptControlEntry_Entry001
$1E,2,$B49A3F,EveFamilyRomanceDialogueBranch_ScriptControlRow_G1E_Entry002_TargetB49A3F,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_5FCluster_A::ScriptControlEntry,TableDrivenEventScript_5FCluster_A_ScriptControlEntry_Entry002
$1E,3,$B49A3F,EveFamilyRomanceDialogueBranch_ScriptControlRow_G1E_Entry003_TargetB49A3F,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_5FCluster_A::ScriptControlEntry,TableDrivenEventScript_5FCluster_A_ScriptControlEntry_Entry003
$1E,4,$B49A3F,EveFamilyRomanceDialogueBranch_ScriptControlRow_G1E_Entry004_TargetB49A3F,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_5FCluster_A::ScriptControlEntry,TableDrivenEventScript_5FCluster_A_ScriptControlEntry_Entry004
$1E,5,$B49A3F,EveFamilyRomanceDialogueBranch_ScriptControlRow_G1E_Entry005_TargetB49A3F,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_5FCluster_A::ScriptControlEntry,TableDrivenEventScript_5FCluster_A_ScriptControlEntry_Entry005
$1E,6,$B49A3F,EveFamilyRomanceDialogueBranch_ScriptControlRow_G1E_Entry006_TargetB49A3F,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_5FCluster_A::ScriptControlEntry,TableDrivenEventScript_5FCluster_A_ScriptControlEntry_Entry006
$1E,7,$B49A3F,EveFamilyRomanceDialogueBranch_ScriptControlRow_G1E_Entry007_TargetB49A3F,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_5FCluster_A::ScriptControlEntry,TableDrivenEventScript_5FCluster_A_ScriptControlEntry_Entry007
$1E,8,$B49A3F,EveFamilyRomanceDialogueBranch_ScriptControlRow_G1E_Entry008_TargetB49A3F,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_5FCluster_A::ScriptControlEntry,TableDrivenEventScript_5FCluster_A_ScriptControlEntry_Entry008
$1E,9,$B49A3F,EveFamilyRomanceDialogueBranch_ScriptControlRow_G1E_Entry009_TargetB49A3F,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_5FCluster_A::ScriptControlEntry,TableDrivenEventScript_5FCluster_A_ScriptControlEntry_Entry009
$1E,10,$B49A3F,EveFamilyRomanceDialogueBranch_ScriptControlRow_G1E_Entry010_TargetB49A3F,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_5FCluster_A::ScriptControlEntry,TableDrivenEventScript_5FCluster_A_ScriptControlEntry_Entry010
$1E,11,$B49A3F,EveFamilyRomanceDialogueBranch_ScriptControlRow_G1E_Entry011_TargetB49A3F,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_5FCluster_A::ScriptControlEntry,TableDrivenEventScript_5FCluster_A_ScriptControlEntry_Entry011
$1E,12,$B49A3F,EveFamilyRomanceDialogueBranch_ScriptControlRow_G1E_Entry012_TargetB49A3F,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_5FCluster_A::ScriptControlEntry,TableDrivenEventScript_5FCluster_A_ScriptControlEntry_Entry012
$1E,13,$B49A3F,EveFamilyRomanceDialogueBranch_ScriptControlRow_G1E_Entry013_TargetB49A3F,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_5FCluster_A::ScriptControlEntry,TableDrivenEventScript_5FCluster_A_ScriptControlEntry_Entry013
$1E,14,$B49A3F,EveFamilyRomanceDialogueBranch_ScriptControlRow_G1E_Entry014_TargetB49A3F,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_5FCluster_A::ScriptControlEntry,TableDrivenEventScript_5FCluster_A_ScriptControlEntry_Entry014
$1E,15,$B49A3F,EveFamilyRomanceDialogueBranch_ScriptControlRow_G1E_Entry015_TargetB49A3F,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_5FCluster_A::ScriptControlEntry,TableDrivenEventScript_5FCluster_A_ScriptControlEntry_Entry015
$20,0,$B49E51,MolePickupFamilyEventBranch_ScriptControlRow_G20_Entry000_TargetB49E51,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::MolePickupEventCluster::ScriptControlEntry,MolePickupEventCluster_ScriptControlEntry_Entry000
$20,1,$B49F13,MolePickupFamilyEventBranch_ScriptControlRow_G20_Entry001_TargetB49F13,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::MolePickupEventCluster::ScriptControlEntry,MolePickupEventCluster_ScriptControlEntry_Entry001
