group,entry,target,pass87_owner_scene_or_character,pass87_owner_type,pass88_refined_owner_lane,pass88_manual_target_type,pass88_recommended_next_action,pass81_entry_alias,group_semantic_name,pass82_owner_domain,pass82_scene_role,pseudocode_preview
$11,2,$B488A0,FamilyRomanceEvent,family_romance_general,TableDrivenEventScript_C0Cluster::eve_family_romance_lane,needs_final_npc_or_scene_name,verify_eve_specific_branch_by_text_or_schedule_table,EventScript_G11_Entry002_TableDrivenEventScriptC0Cluster_StructuralPayload,TableDrivenEventScript_C0Cluster,npc_family_romance,script_control_or_table_entry,UnknownOpcode_$C0()
$11,3,$B488A0,FamilyRomanceEvent,family_romance_general,TableDrivenEventScript_C0Cluster::eve_family_romance_lane,needs_final_npc_or_scene_name,verify_eve_specific_branch_by_text_or_schedule_table,EventScript_G11_Entry003_TableDrivenEventScriptC0Cluster_StructuralPayload,TableDrivenEventScript_C0Cluster,npc_family_romance,script_control_or_table_entry,UnknownOpcode_$C0()
$11,4,$B488A0,FamilyRomanceEvent,family_romance_general,TableDrivenEventScript_C0Cluster::eve_family_romance_lane,needs_final_npc_or_scene_name,verify_eve_specific_branch_by_text_or_schedule_table,EventScript_G11_Entry004_TableDrivenEventScriptC0Cluster_StructuralPayload,TableDrivenEventScript_C0Cluster,npc_family_romance,script_control_or_table_entry,UnknownOpcode_$C0()
$11,5,$B488A0,FamilyRomanceEvent,family_romance_general,TableDrivenEventScript_C0Cluster::eve_family_romance_lane,needs_final_npc_or_scene_name,verify_eve_specific_branch_by_text_or_schedule_table,EventScript_G11_Entry005_TableDrivenEventScriptC0Cluster_StructuralPayload,TableDrivenEventScript_C0Cluster,npc_family_romance,script_control_or_table_entry,UnknownOpcode_$C0()
$11,6,$B488A0,FamilyRomanceEvent,family_romance_general,TableDrivenEventScript_C0Cluster::eve_family_romance_lane,needs_final_npc_or_scene_name,verify_eve_specific_branch_by_text_or_schedule_table,EventScript_G11_Entry006_TableDrivenEventScriptC0Cluster_StructuralPayload,TableDrivenEventScript_C0Cluster,npc_family_romance,script_control_or_table_entry,UnknownOpcode_$C0()
$11,7,$B488A0,FamilyRomanceEvent,family_romance_general,TableDrivenEventScript_C0Cluster::eve_family_romance_lane,needs_final_npc_or_scene_name,verify_eve_specific_branch_by_text_or_schedule_table,EventScript_G11_Entry007_TableDrivenEventScriptC0Cluster_StructuralPayload,TableDrivenEventScript_C0Cluster,npc_family_romance,script_control_or_table_entry,UnknownOpcode_$C0()
$11,8,$B488A0,FamilyRomanceEvent,family_romance_general,TableDrivenEventScript_C0Cluster::eve_family_romance_lane,needs_final_npc_or_scene_name,verify_eve_specific_branch_by_text_or_schedule_table,EventScript_G11_Entry008_TableDrivenEventScriptC0Cluster_StructuralPayload,TableDrivenEventScript_C0Cluster,npc_family_romance,script_control_or_table_entry,UnknownOpcode_$C0()
$11,9,$B488A0,FamilyRomanceEvent,family_romance_general,TableDrivenEventScript_C0Cluster::eve_family_romance_lane,needs_final_npc_or_scene_name,verify_eve_specific_branch_by_text_or_schedule_table,EventScript_G11_Entry009_TableDrivenEventScriptC0Cluster_StructuralPayload,TableDrivenEventScript_C0Cluster,npc_family_romance,script_control_or_table_entry,UnknownOpcode_$C0()
$11,10,$B488A0,FamilyRomanceEvent,family_romance_general,TableDrivenEventScript_C0Cluster::eve_family_romance_lane,needs_final_npc_or_scene_name,verify_eve_specific_branch_by_text_or_schedule_table,EventScript_G11_Entry010_TableDrivenEventScriptC0Cluster_StructuralPayload,TableDrivenEventScript_C0Cluster,npc_family_romance,script_control_or_table_entry,UnknownOpcode_$C0()
$11,11,$B488A0,FamilyRomanceEvent,family_romance_general,TableDrivenEventScript_C0Cluster::eve_family_romance_lane,needs_final_npc_or_scene_name,verify_eve_specific_branch_by_text_or_schedule_table,EventScript_G11_Entry011_TableDrivenEventScriptC0Cluster_StructuralPayload,TableDrivenEventScript_C0Cluster,npc_family_romance,script_control_or_table_entry,UnknownOpcode_$C0()
$11,12,$B488A0,FamilyRomanceEvent,family_romance_general,TableDrivenEventScript_C0Cluster::eve_family_romance_lane,needs_final_npc_or_scene_name,verify_eve_specific_branch_by_text_or_schedule_table,EventScript_G11_Entry012_TableDrivenEventScriptC0Cluster_StructuralPayload,TableDrivenEventScript_C0Cluster,npc_family_romance,script_control_or_table_entry,UnknownOpcode_$C0()
$11,13,$B488A0,FamilyRomanceEvent,family_romance_general,TableDrivenEventScript_C0Cluster::eve_family_romance_lane,needs_final_npc_or_scene_name,verify_eve_specific_branch_by_text_or_schedule_table,EventScript_G11_Entry013_TableDrivenEventScriptC0Cluster_StructuralPayload,TableDrivenEventScript_C0Cluster,npc_family_romance,script_control_or_table_entry,UnknownOpcode_$C0()
$11,14,$B488A0,FamilyRomanceEvent,family_romance_general,TableDrivenEventScript_C0Cluster::eve_family_romance_lane,needs_final_npc_or_scene_name,verify_eve_specific_branch_by_text_or_schedule_table,EventScript_G11_Entry014_TableDrivenEventScriptC0Cluster_StructuralPayload,TableDrivenEventScript_C0Cluster,npc_family_romance,script_control_or_table_entry,UnknownOpcode_$C0()
$11,15,$B488A0,FamilyRomanceEvent,family_romance_general,TableDrivenEventScript_C0Cluster::eve_family_romance_lane,needs_final_npc_or_scene_name,verify_eve_specific_branch_by_text_or_schedule_table,EventScript_G11_Entry015_TableDrivenEventScriptC0Cluster_StructuralPayload,TableDrivenEventScript_C0Cluster,npc_family_romance,script_control_or_table_entry,UnknownOpcode_$C0()
$12,0,$B488C0,FamilyRomanceEvent,family_romance_general,EventCore3TableDrivenSceneRouter::eve_family_romance_lane,needs_final_npc_or_scene_name,verify_eve_specific_branch_by_text_or_schedule_table,EventScript_G12_Entry000_EventCore3TableDrivenSceneRouter_ToolInteraction,EventCore3TableDrivenSceneRouter,npc_family_romance,script_control_or_table_entry,ToolStopOrWait()
$12,1,$B4892A,FamilyRomanceEvent,family_romance_general,EventCore3TableDrivenSceneRouter::eve_family_romance_lane,needs_final_npc_or_scene_name,verify_eve_specific_branch_by_text_or_schedule_table,EventScript_G12_Entry001_EventCore3TableDrivenSceneRouter_SpecialInlineData,EventCore3TableDrivenSceneRouter,npc_family_romance,script_control_or_table_entry,EventCoreUNK3() ; UnknownOpcode_$89()
$12,2,$B4892A,FamilyRomanceEvent,family_romance_general,EventCore3TableDrivenSceneRouter::eve_family_romance_lane,needs_final_npc_or_scene_name,verify_eve_specific_branch_by_text_or_schedule_table,EventScript_G12_Entry002_EventCore3TableDrivenSceneRouter_SpecialInlineData,EventCore3TableDrivenSceneRouter,npc_family_romance,script_control_or_table_entry,EventCoreUNK3() ; UnknownOpcode_$89()
$12,3,$B4892A,FamilyRomanceEvent,family_romance_general,EventCore3TableDrivenSceneRouter::eve_family_romance_lane,needs_final_npc_or_scene_name,verify_eve_specific_branch_by_text_or_schedule_table,EventScript_G12_Entry003_EventCore3TableDrivenSceneRouter_SpecialInlineData,EventCore3TableDrivenSceneRouter,npc_family_romance,script_control_or_table_entry,EventCoreUNK3() ; UnknownOpcode_$89()
$12,4,$B4892A,FamilyRomanceEvent,family_romance_general,EventCore3TableDrivenSceneRouter::eve_family_romance_lane,needs_final_npc_or_scene_name,verify_eve_specific_branch_by_text_or_schedule_table,EventScript_G12_Entry004_EventCore3TableDrivenSceneRouter_SpecialInlineData,EventCore3TableDrivenSceneRouter,npc_family_romance,script_control_or_table_entry,EventCoreUNK3() ; UnknownOpcode_$89()
$12,5,$B4892A,FamilyRomanceEvent,family_romance_general,EventCore3TableDrivenSceneRouter::eve_family_romance_lane,needs_final_npc_or_scene_name,verify_eve_specific_branch_by_text_or_schedule_table,EventScript_G12_Entry005_EventCore3TableDrivenSceneRouter_SpecialInlineData,EventCore3TableDrivenSceneRouter,npc_family_romance,script_control_or_table_entry,EventCoreUNK3() ; UnknownOpcode_$89()
$12,6,$B4892A,FamilyRomanceEvent,family_romance_general,EventCore3TableDrivenSceneRouter::eve_family_romance_lane,needs_final_npc_or_scene_name,verify_eve_specific_branch_by_text_or_schedule_table,EventScript_G12_Entry006_EventCore3TableDrivenSceneRouter_SpecialInlineData,EventCore3TableDrivenSceneRouter,npc_family_romance,script_control_or_table_entry,EventCoreUNK3() ; UnknownOpcode_$89()
$12,7,$B4892A,FamilyRomanceEvent,family_romance_general,EventCore3TableDrivenSceneRouter::eve_family_romance_lane,needs_final_npc_or_scene_name,verify_eve_specific_branch_by_text_or_schedule_table,EventScript_G12_Entry007_EventCore3TableDrivenSceneRouter_SpecialInlineData,EventCore3TableDrivenSceneRouter,npc_family_romance,script_control_or_table_entry,EventCoreUNK3() ; UnknownOpcode_$89()
$12,8,$B4892A,FamilyRomanceEvent,family_romance_general,EventCore3TableDrivenSceneRouter::eve_family_romance_lane,needs_final_npc_or_scene_name,verify_eve_specific_branch_by_text_or_schedule_table,EventScript_G12_Entry008_EventCore3TableDrivenSceneRouter_SpecialInlineData,EventCore3TableDrivenSceneRouter,npc_family_romance,script_control_or_table_entry,EventCoreUNK3() ; UnknownOpcode_$89()
$12,9,$B4892A,FamilyRomanceEvent,family_romance_general,EventCore3TableDrivenSceneRouter::eve_family_romance_lane,needs_final_npc_or_scene_name,verify_eve_specific_branch_by_text_or_schedule_table,EventScript_G12_Entry009_EventCore3TableDrivenSceneRouter_SpecialInlineData,EventCore3TableDrivenSceneRouter,npc_family_romance,script_control_or_table_entry,EventCoreUNK3() ; UnknownOpcode_$89()
$12,10,$B4892A,FamilyRomanceEvent,family_romance_general,EventCore3TableDrivenSceneRouter::eve_family_romance_lane,needs_final_npc_or_scene_name,verify_eve_specific_branch_by_text_or_schedule_table,EventScript_G12_Entry010_EventCore3TableDrivenSceneRouter_SpecialInlineData,EventCore3TableDrivenSceneRouter,npc_family_romance,script_control_or_table_entry,EventCoreUNK3() ; UnknownOpcode_$89()
$12,11,$B4892A,FamilyRomanceEvent,family_romance_general,EventCore3TableDrivenSceneRouter::eve_family_romance_lane,needs_final_npc_or_scene_name,verify_eve_specific_branch_by_text_or_schedule_table,EventScript_G12_Entry011_EventCore3TableDrivenSceneRouter_SpecialInlineData,EventCore3TableDrivenSceneRouter,npc_family_romance,script_control_or_table_entry,EventCoreUNK3() ; UnknownOpcode_$89()
$12,12,$B4892A,FamilyRomanceEvent,family_romance_general,EventCore3TableDrivenSceneRouter::eve_family_romance_lane,needs_final_npc_or_scene_name,verify_eve_specific_branch_by_text_or_schedule_table,EventScript_G12_Entry012_EventCore3TableDrivenSceneRouter_SpecialInlineData,EventCore3TableDrivenSceneRouter,npc_family_romance,script_control_or_table_entry,EventCoreUNK3() ; UnknownOpcode_$89()
$12,13,$B4892A,FamilyRomanceEvent,family_romance_general,EventCore3TableDrivenSceneRouter::eve_family_romance_lane,needs_final_npc_or_scene_name,verify_eve_specific_branch_by_text_or_schedule_table,EventScript_G12_Entry013_EventCore3TableDrivenSceneRouter_SpecialInlineData,EventCore3TableDrivenSceneRouter,npc_family_romance,script_control_or_table_entry,EventCoreUNK3() ; UnknownOpcode_$89()
$12,14,$B4892A,FamilyRomanceEvent,family_romance_general,EventCore3TableDrivenSceneRouter::eve_family_romance_lane,needs_final_npc_or_scene_name,verify_eve_specific_branch_by_text_or_schedule_table,EventScript_G12_Entry014_EventCore3TableDrivenSceneRouter_SpecialInlineData,EventCore3TableDrivenSceneRouter,npc_family_romance,script_control_or_table_entry,EventCoreUNK3() ; UnknownOpcode_$89()
$12,15,$B4892A,FamilyRomanceEvent,family_romance_general,EventCore3TableDrivenSceneRouter::eve_family_romance_lane,needs_final_npc_or_scene_name,verify_eve_specific_branch_by_text_or_schedule_table,EventScript_G12_Entry015_EventCore3TableDrivenSceneRouter_SpecialInlineData,EventCore3TableDrivenSceneRouter,npc_family_romance,script_control_or_table_entry,EventCoreUNK3() ; UnknownOpcode_$89()
$13,0,$B4894A,FamilyRomanceEvent,family_romance_general,TableDrivenEventScript_F2Cluster_A::eve_family_romance_lane,needs_final_npc_or_scene_name,verify_eve_specific_branch_by_text_or_schedule_table,EventScript_G13_Entry000_TableDrivenEventScriptF2ClusterA_ToolInteraction,TableDrivenEventScript_F2Cluster_A,npc_family_romance,script_control_or_table_entry,ToolStopOrWait()
$13,1,$B489D2,FamilyRomanceEvent,family_romance_general,TableDrivenEventScript_F2Cluster_A::eve_family_romance_lane,needs_final_npc_or_scene_name,verify_eve_specific_branch_by_text_or_schedule_table,EventScript_G13_Entry001_TableDrivenEventScriptF2ClusterA_StructuralPayload,TableDrivenEventScript_F2Cluster_A,npc_family_romance,script_control_or_table_entry,UnknownOpcode_$F2()
$13,2,$B489D2,FamilyRomanceEvent,family_romance_general,TableDrivenEventScript_F2Cluster_A::eve_family_romance_lane,needs_final_npc_or_scene_name,verify_eve_specific_branch_by_text_or_schedule_table,EventScript_G13_Entry002_TableDrivenEventScriptF2ClusterA_StructuralPayload,TableDrivenEventScript_F2Cluster_A,npc_family_romance,script_control_or_table_entry,UnknownOpcode_$F2()
$13,3,$B489D2,FamilyRomanceEvent,family_romance_general,TableDrivenEventScript_F2Cluster_A::eve_family_romance_lane,needs_final_npc_or_scene_name,verify_eve_specific_branch_by_text_or_schedule_table,EventScript_G13_Entry003_TableDrivenEventScriptF2ClusterA_StructuralPayload,TableDrivenEventScript_F2Cluster_A,npc_family_romance,script_control_or_table_entry,UnknownOpcode_$F2()
$13,4,$B489D2,FamilyRomanceEvent,family_romance_general,TableDrivenEventScript_F2Cluster_A::eve_family_romance_lane,needs_final_npc_or_scene_name,verify_eve_specific_branch_by_text_or_schedule_table,EventScript_G13_Entry004_TableDrivenEventScriptF2ClusterA_StructuralPayload,TableDrivenEventScript_F2Cluster_A,npc_family_romance,script_control_or_table_entry,UnknownOpcode_$F2()
$13,5,$B489D2,FamilyRomanceEvent,family_romance_general,TableDrivenEventScript_F2Cluster_A::eve_family_romance_lane,needs_final_npc_or_scene_name,verify_eve_specific_branch_by_text_or_schedule_table,EventScript_G13_Entry005_TableDrivenEventScriptF2ClusterA_StructuralPayload,TableDrivenEventScript_F2Cluster_A,npc_family_romance,script_control_or_table_entry,UnknownOpcode_$F2()
$13,6,$B489D2,FamilyRomanceEvent,family_romance_general,TableDrivenEventScript_F2Cluster_A::eve_family_romance_lane,needs_final_npc_or_scene_name,verify_eve_specific_branch_by_text_or_schedule_table,EventScript_G13_Entry006_TableDrivenEventScriptF2ClusterA_StructuralPayload,TableDrivenEventScript_F2Cluster_A,npc_family_romance,script_control_or_table_entry,UnknownOpcode_$F2()
$13,7,$B489D2,FamilyRomanceEvent,family_romance_general,TableDrivenEventScript_F2Cluster_A::eve_family_romance_lane,needs_final_npc_or_scene_name,verify_eve_specific_branch_by_text_or_schedule_table,EventScript_G13_Entry007_TableDrivenEventScriptF2ClusterA_StructuralPayload,TableDrivenEventScript_F2Cluster_A,npc_family_romance,script_control_or_table_entry,UnknownOpcode_$F2()
$13,8,$B489D2,FamilyRomanceEvent,family_romance_general,TableDrivenEventScript_F2Cluster_A::eve_family_romance_lane,needs_final_npc_or_scene_name,verify_eve_specific_branch_by_text_or_schedule_table,EventScript_G13_Entry008_TableDrivenEventScriptF2ClusterA_StructuralPayload,TableDrivenEventScript_F2Cluster_A,npc_family_romance,script_control_or_table_entry,UnknownOpcode_$F2()
$13,9,$B489D2,FamilyRomanceEvent,family_romance_general,TableDrivenEventScript_F2Cluster_A::eve_family_romance_lane,needs_final_npc_or_scene_name,verify_eve_specific_branch_by_text_or_schedule_table,EventScript_G13_Entry009_TableDrivenEventScriptF2ClusterA_StructuralPayload,TableDrivenEventScript_F2Cluster_A,npc_family_romance,script_control_or_table_entry,UnknownOpcode_$F2()
$13,10,$B489D2,FamilyRomanceEvent,family_romance_general,TableDrivenEventScript_F2Cluster_A::eve_family_romance_lane,needs_final_npc_or_scene_name,verify_eve_specific_branch_by_text_or_schedule_table,EventScript_G13_Entry010_TableDrivenEventScriptF2ClusterA_StructuralPayload,TableDrivenEventScript_F2Cluster_A,npc_family_romance,script_control_or_table_entry,UnknownOpcode_$F2()
$13,11,$B489D2,FamilyRomanceEvent,family_romance_general,TableDrivenEventScript_F2Cluster_A::eve_family_romance_lane,needs_final_npc_or_scene_name,verify_eve_specific_branch_by_text_or_schedule_table,EventScript_G13_Entry011_TableDrivenEventScriptF2ClusterA_StructuralPayload,TableDrivenEventScript_F2Cluster_A,npc_family_romance,script_control_or_table_entry,UnknownOpcode_$F2()
$13,12,$B489D2,FamilyRomanceEvent,family_romance_general,TableDrivenEventScript_F2Cluster_A::eve_family_romance_lane,needs_final_npc_or_scene_name,verify_eve_specific_branch_by_text_or_schedule_table,EventScript_G13_Entry012_TableDrivenEventScriptF2ClusterA_StructuralPayload,TableDrivenEventScript_F2Cluster_A,npc_family_romance,script_control_or_table_entry,UnknownOpcode_$F2()
$13,13,$B489D2,FamilyRomanceEvent,family_romance_general,TableDrivenEventScript_F2Cluster_A::eve_family_romance_lane,needs_final_npc_or_scene_name,verify_eve_specific_branch_by_text_or_schedule_table,EventScript_G13_Entry013_TableDrivenEventScriptF2ClusterA_StructuralPayload,TableDrivenEventScript_F2Cluster_A,npc_family_romance,script_control_or_table_entry,UnknownOpcode_$F2()
$13,14,$B489D2,FamilyRomanceEvent,family_romance_general,TableDrivenEventScript_F2Cluster_A::eve_family_romance_lane,needs_final_npc_or_scene_name,verify_eve_specific_branch_by_text_or_schedule_table,EventScript_G13_Entry014_TableDrivenEventScriptF2ClusterA_StructuralPayload,TableDrivenEventScript_F2Cluster_A,npc_family_romance,script_control_or_table_entry,UnknownOpcode_$F2()
$13,15,$B489D2,FamilyRomanceEvent,family_romance_general,TableDrivenEventScript_F2Cluster_A::eve_family_romance_lane,needs_final_npc_or_scene_name,verify_eve_specific_branch_by_text_or_schedule_table,EventScript_G13_Entry015_TableDrivenEventScriptF2ClusterA_StructuralPayload,TableDrivenEventScript_F2Cluster_A,npc_family_romance,script_control_or_table_entry,UnknownOpcode_$F2()
$14,0,$B489F2,FamilyRomanceEvent,family_romance_general,StateGateFlagRouter_MiscA::family_romance_matrix_lane,needs_final_npc_or_scene_name,resolve exact npc by nested text branch or event flag,EventScript_G14_Entry000_StateGateFlagRouterMiscA_ToolInteraction,StateGateFlagRouter_MiscA,npc_family_romance,state_gate_branch_router,ToolStopOrWait()
$14,1,$B48AAB,FamilyRomanceEvent,family_romance_general,StateGateFlagRouter_MiscA::family_romance_matrix_lane,needs_final_npc_or_scene_name,resolve exact npc by nested text branch or event flag,EventScript_G14_Entry001_StateGateFlagRouterMiscA_ObjectVisual,StateGateFlagRouter_MiscA,npc_family_romance,visual_object_setup_or_spawn,Set60() ; ToolStopOrWait()
$14,2,$B48B00,FamilyRomanceEvent,family_romance_general,StateGateFlagRouter_MiscA::family_romance_matrix_lane,needs_final_npc_or_scene_name,resolve exact npc by nested text branch or event flag,EventScript_G14_Entry002_StateGateFlagRouterMiscA_ObjectVisual,StateGateFlagRouter_MiscA,npc_family_romance,visual_object_setup_or_spawn,Set60() ; ToolStopOrWait()
$14,3,$B48B9B,FamilyRomanceEvent,family_romance_general,StateGateFlagRouter_MiscA::family_romance_matrix_lane,needs_final_npc_or_scene_name,resolve exact npc by nested text branch or event flag,EventScript_G14_Entry003_StateGateFlagRouterMiscA_ObjectVisual,StateGateFlagRouter_MiscA,npc_family_romance,visual_object_setup_or_spawn,Set60() ; ToolStopOrWait()
